Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
12;08:00;04;2016;1,3;15;10;1,3;355,57;84,103;-0,053;02:00;10;0,020;0,092;2574;237;0,007;0,039;351,86;85,582;-0,206;06:30;10;;0,234;;0;0,007;0,028;169,685;-0,259;0,326;0,067;332,91;32,760;0,032;0,004;0,004;;;0,004;0,036;202,445;-0,227;0,330;0,103;3,15;0,268;;0;301,82;0,145;0,355;0,500;0,083;1,5;24;0;0,130;1,3;24;0;0,108;0,35;24;0;0,030;0;0,268;;;
13;08:00;04;2016;1,4;15;9;1,4;355,56;84,050;-0,053;02:00;10;0,020;0,092;2562;236;0,007;0,039;351,84;85,479;-0,103;05:00;10;;0,180;;0;0,007;0,077;169,529;-0,156;0,272;0,116;332,92;32,792;0,032;0,004;0,004;;;0,004;0,036;202,321;-0,124;0,276;0,152;3,15;0,272;901;245;301,82;0,145;0,307;0,452;-0,048;1,5;24;0;0,130;1,3;24;0;0,112;0,35;24;0;0,030;0;0,272;;;
14;08:00;04;2016;0;17;8;1,4;355,55;83,996;-0,054;02:00;10;0,020;0,092;2504;230;0,008;0,038;351,81;85,325;-0,154;5:00 a.Êm.;10;;0,180;;0;0,007;0,026;169,321;-0,208;0,272;0,064;332,93;32,825;0,033;0,004;0,004;;;0,005;0,037;202,146;-0,175;0,276;0,101;3,95;0,336;866;291;301,82;0,145;0,283;0,428;-0,024;1,5;24;0;0,130;2,1;24;0;0,176;0,35;24;0;0,030;0;0,336;;;
15;08:00;04;2016;;22;8;3,7;355,54;83,943;-0,053;02:00;10;0,020;0,092;;0;0,020;0,039;351,78;85,171;-0,154;05:00;10;;0,181;;0;0,019;0,027;169,114;-0,207;0,273;0,066;332,94;32,857;0,032;0,004;0,004;;;0,012;0,036;201,971;-0,175;0,277;0,102;4,25;0,365;;0;302,00;0,160;0,240;0,400;-0,028;1,5;24;0;0,130;2,4;24;0;0,205;0,35;24;0;0,030;0;0,365;;;
16;08:00;04;2016;;21;10;4,0;355,52;83,837;-0,106;02:00;10;0,020;0,092;;0;0,021;-0,014;351,75;85,018;-0,153;05:00;10;;0,181;;0;0,020;0,028;168,855;-0,259;0,273;0,014;332,94;32,857;0,000;0,004;0,004;;;0,013;0,004;201,712;-0,259;0,277;0,018;4,25;0,367;;0;;;;;;1,5;24;0;0,130;2,4;24;0;0,207;0,35;24;0;0,030;0;0,367;;;
17;08:00;04;2016;1,2;20;12;2,3;355,50;83,731;-0,106;03:00;10;0,020;0,128;;0;0,012;0,022;351,76;85,069;0,051;;;;0,000;;0;0,01173;0,051;168,800;-0,055;0,128;0,073;332,91;32,760;-0,097;0,004;0,168;;;0,007;0,071;201,560;-0,152;0,296;0,144;4,25;0,367;;0;;;;;;1,5;24;0;0,130;2,4;24;0;0,207;0,35;24;0;0,030;0;0,367;;;
18;08:00;04;2016;1,3;20;11;3,0;355,48;83,625;-0,106;03:00;10;0,020;0,128;2433;311;0,016;0,022;351,77;85,120;0,051;;;;0,000;;0;0,015;0,051;168,745;-0,055;0,128;0,073;332,87;32,632;-0,128;0,004;0,168;;;0,010;0,040;201,377;-0,183;0,296;0,113;4,25;0,367;;0;301,84;0,147;0,179;0,326;#ÁVALOR!;1,5;24;0;0,130;2,4;24;0;0,207;0,35;24;0;0,030;0;0,367;;;
19;08:00;04;2016;;21;11;2,3;355,43;83,360;-0,265;03:00;20;0,020;0,236;2469;583;0,012;-0,029;351,77;85,120;0,000;;;;0,000;;0;0,012;0,000;168,480;-0,265;0,236;-0,029;332,87;32,632;0,000;0,004;0,004;;;0,007;0,004;201,112;-0,265;0,240;-0,025;1,85;0,169;;0;301,82;0,145;0,180;0,325;-0,001;1,5;24;0;0,130;0,0;24;0;0,009;0,35;24;0;0,030;0;0,169;;;
20;08:00;04;2016;5,7;17;13;2,2;355,43;83,360;0,000;01:00;10;0,020;0,056;;0;0,012;0,056;351,76;85,069;-0,051;03:00;10;;0,108;;0;0,011;0,057;168,429;-0,051;0,164;0,113;332,89;32,696;0,064;0,004;0,004;;;0,007;0,068;201,125;0,013;0,168;0,181;1,85;0,160;1053;168;301,82;0,145;0,256;0,401;0,076;1,5;24;0;0,130;0,0;24;0;0,000;0,35;24;0;0,030;0;0,160;;;
21;08:00;04;2016;10,1;15;7;1,1;355,44;83,413;0,053;01:00;10;0,020;0,056;2539;142;0,006;0,109;351,78;85,171;0,102;3:00 a.Êm.;10;;0,108;;0;0,006;0,210;168,584;0,155;0,164;0,319;332,92;32,792;0,096;0,004;0,004;;;0,004;0,100;201,376;0,251;0,168;0,419;1,65;0,144;;0;301,82;0,145;0,277;0,422;0,021;1,3;24;0;0,114;0,0;24;0;0,000;0,35;24;0;0,030;0;0,144;;;
22;08:00;04;2016;;20;7;3,2;355,45;83,466;0,053;01:00;10;0,020;0,056;2504;140;0,017;0,109;351,77;85,120;-0,051;3:00 a.Êm.;10;;0,108;;0;0,016;0,057;168,586;0,002;0,164;0,166;332,93;32,825;0,033;0,004;0,004;;;0,011;0,037;201,411;0,035;0,168;0,203;1,65;0,143;;0;301,82;0,145;0,325;0,470;0,048;1,3;24;0;0,112;0,0;24;0;0,000;0,35;24;0;0,030;0;0,143;;;
23;08:00;04;2016;;22;11;4,3;355,45;83,466;0,000;01:00;10;0,020;0,056;;0;0,023;0,056;351,76;85,069;-0,051;3:00 a.Êm.;10;;0,108;;0;0,022;0,057;168,535;-0,051;0,164;0,113;332,94;32,857;0,032;0,004;0,004;;;0,014;0,036;201,392;-0,019;0,168;0,149;1,65;0,143;;0;;;;;;1,3;24;0;0,112;0,0;24;0;0,000;0,35;24;0;0,030;0;0,143;;;
24;08:00;04;2016;;22;11;4,1;355,45;83,466;0,000;01:00;10;0,020;0,056;;;0,022;0,056;351,77;85,120;0,051;;;;0,000;;0;0,021;0,051;168,586;0,051;0,056;0,107;332,93;32,825;-0,032;0,004;0,096;;;0,013;0,064;201,411;0,019;0,152;0,171;1,65;0,143;;0;;;;;;1,3;24;0;0,112;0,0;24;0;0,000;0,35;24;0;0,030;0;0,143;;;
25;08:00;04;2016;;24;9;5,5;355,45;83,466;0,000;;;0,020;0,020;2516;50;0,029;0,020;351,78;85,171;0,051;;;;0,000;;0;0,028;0,051;168,637;0,051;0,020;0,071;332,94;32,857;0,032;0,004;0,004;;;0,018;0,036;201,494;0,083;0,024;0,107;1,65;0,143;;0;301,80;0,141;0,180;0,321;#ÁVALOR!;1,3;24;0;0,112;0,0;24;0;0,000;0,35;24;0;0,030;0;0,143;;;
26;08:00;04;2016;;21;10;4,0;355,44;83,413;-0,053;01:00;10;0,020;0,058;;0;0,021;0,005;351,76;85,069;-0,102;03:00;10;;0,108;;0;0,020;0,006;168,482;-0,155;0,166;0,011;332,95;32,889;0,032;0,004;0,014;;;0,013;0,046;201,371;-0,123;0,180;0,057;1,85;0,159;;0;301,82;0,145;0,210;0,355;0,034;1,5;24;0;0,129;0,0;24;0;0,000;0,35;24;0;0,030;0;0,159;;;
27;08:00;04;2016;;25;12;5,6;355,43;83,360;-0,053;01:00;10;0,020;0,056;2644;148;0,030;0,003;351,75;85,018;-0,051;03:00;10;;0,109;;0;0,029;0,058;168,378;-0,104;0,165;0,061;332,96;32,921;0,032;0,004;0,004;;;0,018;0,036;201,299;-0,072;0,169;0,097;1,85;0,160;1006;161;301,82;0,145;0,280;0,425;0,070;1,5;24;0;0,130;0,0;24;0;0,000;0,35;24;0;0,030;0;0,160;;;
28;08:00;04;2016;;25;12;5,6;355,42;83,307;-0,053;00:30;10;0,020;0,059;2539;150;0,030;0,006;351,73;84,916;-0,102;03:00;10;;0,109;;0;0,029;0,007;168,223;-0,155;0,168;0,013;332,96;32,921;0,000;0,004;0,004;;;0,018;0,004;201,144;-0,155;0,172;0,017;1,85;0,160;995;159;301,82;0,145;0,280;0,425;0;1,5;24;0;0,130;0,0;24;0;0,000;0,35;24;0;0,030;0;0,160;;;
29;08:00;04;2016;;24;15;4,9;355,41;83,254;-0,053;;;0,020;0,020;;0;0,026;-0,033;351,71;84,813;-0,103;03:00;10;;0,109;;0;0,025;0,006;168,067;-0,156;0,129;-0,027;332,97;32,953;0,032;0,004;0,004;;;0,016;0,036;201,020;-0,124;0,133;0,009;1,95;0,168;995;168;301,82;0,145;0,243;0,388;-0,037;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;
30;08:00;04;2016;;19;15;2,7;355,40;83,201;-0,053;;;0,020;0,020;;0;0,014;-0,033;351,69;84,711;-0,102;03:00;10;;0,109;;0;0,014;0,007;167,912;-0,155;0,129;-0,026;332,97;32,953;0,000;0,004;0,004;;;0,009;0,004;200,865;-0,155;0,133;-0,022;1,95;0,168;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;
1;8:00;05;2016;;25;13;4,7;355,40;83,201;0,000;;;0,020;0,020;;0;0,025;0,020;351,69;84,711;0,000;;;;0,000;;;0,024;0,000;167,912;0,000;0,020;0,020;332,93;32,825;-0,128;0,004;0,142;;;0,015;0,014;200,737;-0,128;0,162;0,034;1,90;0,164;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,3;24;0;0,026;0;0,164;;;
2;8:00;05;2016;;23;14;5,3;355,39;83,148;-0,053;;;0,020;0,020;;0;0,028;-0,033;351,69;84,711;0,000;;;;0,000;;0;0,027;0,000;167,859;-0,053;0,020;-0,033;332,89;32,696;-0,129;0,004;0,142;;;0,017;0,013;200,555;-0,182;0,162;-0,020;1,90;0,164;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,3;24;0;0,026;0;0,164;;;
3;8:00;05;2016;;20;13;7,0;355,39;83,148;0,000;;;0,020;0,020;2586;52;0,037;0,020;351,69;84,711;0,000;;;;0,000;;0;0,036;0,000;167,859;0,000;0,020;0,020;332,85;32,568;-0,128;0,004;0,189;;;0,022;0,061;200,427;-0,128;0,209;0,081;1,90;0,164;924;152;301,82;0,145;0,188;0,333;#ÁVALOR!;1,6;24;0;0,138;0,0;24;0;0,000;0,3;24;0;0,026;0;0,164;;;
4;08:00;05;2016;;21;13;9,0;355,36;82,990;-0,158;02:00;10;0,020;0,092;;0;0,047;-0,066;351,64;84,457;-0,254;07:00;10;;0,252;;0;0,046;-0,002;167,447;-0,412;0,344;-0,068;332,85;32,568;0,000;0,004;0,004;;;0,029;0,004;200,015;-0,412;0,348;-0,064;3,40;0,288;889;256;301,82;0,145;0,288;0,433;0,100;1,6;24;0;0,138;1,5;24;0;0,124;0,3;24;0;0,026;0;0,288;;;
5;08:00;05;2016;;22;16;7,8;355,33;82,832;-0,158;02:00;10;0,020;0,092;;0;0,041;-0,066;351,60;84,253;-0,204;06:30;10;;0,239;;0;0,040;0,035;167,085;-0,362;0,331;-0,031;332,85;32,568;0,000;0,004;0,004;;;0,025;0,004;199,653;-0,362;0,335;-0,027;3,40;0,294;889;261;301,82;0,145;0,281;0,426;-0,007;1,6;24;0;0,138;1,5;24;0;0,130;0,3;24;0;0,026;0;0,294;;;
6;08:00;05;2016;6,2;19;14;3,2;355,31;82,726;-0,106;02:00;10;0,020;0,092;;0;0,017;-0,014;351,55;83,999;-0,254;07:00;10;;0,252;;0;0,016;-0,002;166,725;-0,360;0,344;-0,016;332,85;32,568;0,000;0,004;0,004;;;0,010;0,004;199,293;-0,360;0,348;-0,012;3,40;0,294;;0;302,01;0,160;0,375;0,535;0,109;1,6;24;0;0,138;1,5;24;0;0,130;0,3;24;0;0,026;0;0,294;;;
7;08:00;05;2016;4,3;17;13;2,8;355,32;82,779;0,053;;;0,020;0,020;;0;0,015;0,073;351,52;83,847;-0,152;07:00;10;;0,252;;0;0,014;0,100;166,626;-0,099;0,272;0,173;332,86;32,600;0,032;0,004;0,004;;;0,009;0,036;199,226;-0,067;0,276;0,209;1,80;0,179;;0;;;;;;1,6-1,5;24;0;0,131;1,5;4;0;0,022;0,3;24;0;0,026;0;0,179;;;
8;08:00;05;2016;0,6;17;13;1,8;355,32;82,779;0,000;;;0,020;0,020;;0;0,010;0,020;351,54;83,948;0,101;;;;0,000;;0;0,009;0,101;166,727;0,101;0,020;0,121;332,86;32,600;0,000;0,004;0,004;;;0,006;0,004;199,327;0,101;0,024;0,125;1,80;0,156;842;131;;;;;;1,5;24;0;0,130;0,0;24;0;0,000;0,3;24;0;0,026;0;0,156;;;
9;08:00;05;2016;9,5;15;12;1,8;355,32;82,779;0,000;;;0,020;0,020;;0;0,010;0,020;351,54;83,948;0,000;;;;0,000;;0;0,009;0,000;166,727;0,000;0,020;0,020;332,89;32,696;0,096;0,004;0,004;;;0,006;0,100;199,423;0,096;0,024;0,120;1,80;0,156;866;135;301,82;0,145;0,275;0,420;#ÁVALOR!;1,5;24;0;0,130;0,0;24;0;0,000;0,3;24;0;0,026;0;0,156;;;
10;08:00;05;2016;1,5;17;12;2,5;355,32;82,779;0,000;;;0,020;0,020;;0;0,013;0,020;351,55;83,999;0,051;;;;0,000;;0;0,013;0,051;166,778;0,051;0,020;0,071;332,91;32,760;0,064;0,004;0,004;;;0,008;0,068;199,538;0,115;0,024;0,139;1,80;0,156;866;135;301,82;0,145;0,171;0,316;-0,104;1,5;24;0;0,130;0,0;24;0;0,000;0,3;24;0;0,026;0;0,156;;;
11;08:00;05;2016;18;15;8;1,2;355,32;82,779;0,000;01:00;10;0,020;0,056;2457;138;0,006;0,056;351,55;83,999;0,000;03:00;10;;0,109;;0;0,006;0,109;166,778;0,000;0,165;0,165;332,96;32,921;0,161;0,004;0,004;;;0,004;0,165;199,699;0,161;0,169;0,330;1,30;0,116;866;100;301,82;0,145;0,277;0,422;0,106;1,0;24;0;0,090;0,0;24;0;0,000;0,3;24;0;0,026;0;0,116;;;
12;08:00;05;2016;5;15;8;1,7;355,35;82,937;0,158;01:00;10;0,020;0,056;;0;0,009;0,214;351,54;83,948;-0,051;03:00;10;;0,109;;0;0,009;0,058;166,885;0,107;0,165;0,272;333,02;33,115;0,194;0,004;0,004;;;0,005;0,198;200,000;0,301;0,169;0,470;1,10;0,095;889;84;301,82;0,145;0,416;0,561;0,139;0,8;24;0;0,069;0,0;24;0;0,000;0,3;24;0;0,026;0;0,095;;;
13;08:00;05;2016;5,4;15;10;1,1;355,38;83,095;0,158;01:30;20;0,020;0,128;2457;314;0,006;0,286;351,56;84,050;0,102;;;;0,000;;0;0,006;0,102;167,145;0,260;0,128;0,388;333,14;33,504;0,389;0,004;0,004;;;0,004;0,393;200,649;0,649;0,132;0,781;1,10;0,095;866;82;301,82;0,145;0,400;0,545;-0,016;0,8;24;0;0,069;0,0;24;0;0,000;0,3;24;0;0,026;0;0,095;;;
14;08:00;05;2016;0,7;18;10;1,2;355,40;83,201;0,106;;;0,020;0,020;;0;0,006;0,126;351,57;84,101;0,051;;;;0,000;;0;0,006;0,051;167,302;0,157;0,020;0,177;333,27;33,929;0,425;0,004;0,004;;;0,004;0,429;201,231;0,582;0,024;0,606;1,10;0,095;;0;;;;;;0,8;24;0;0,069;0,0;24;0;0,000;0,3;24;0;0,026;0;0,095;;;
15;08:00;05;2016;;20;10;6,0;355,44;83,413;0,212;;;0,020;0,020;;0;0,032;0,232;351,58;84,152;0,051;;;;0,000;;0;0,031;0,051;167,565;0,263;0,020;0,283;333,36;34,225;0,296;0,004;0,004;;;0,020;0,300;201,790;0,559;0,024;0,583;1,10;0,095;;0;;;;;;0,8;24;0;0,069;0,0;24;0;0,000;0,3;24;0;0,026;0;0,095;;;
16;08:00;05;2016;;18;10;3,0;355,46;83,519;0,106;;;0,020;0,020;;0;0,016;0,126;351,59;84,202;0,050;;;;0,000;;0;0,015;0,050;167,721;0,156;0,020;0,176;333,42;34,424;0,199;0,004;0,004;;;0,010;0,203;202,145;0,355;0,024;0,379;1,10;0,095;;0;;;;;;0,8;24;0;0,069;0,0;24;0;0,000;0,3;24;0;0,026;0;0,095;;;
17;08:00;05;2016;;24;13;7,7;355,48;83,625;0,106;;;0,020;0,020;;0;0,041;0,126;351,60;84,253;0,051;;;;0,000;;0;0,03927;0,051;167,878;0,157;0,020;0,177;333,46;34,557;0,133;0,004;0,004;;;0,026;0,137;202,435;0,290;0,024;0,314;1,10;0,095;878;83;301,77;0,136;0,335;0,471;#ÁVALOR!;0,8;24;0;0,069;0,0;24;0;0,000;0,3;24;0;0,026;0;0,095;;;
18;08:00;05;2016;;24;14;3,6;355,50;83,731;0,106;;;0,020;0,020;;0;0,019;0,126;351,61;84,304;0,051;;;;0,000;;0;0,018;0,051;168,035;0,157;0,020;0,177;333,50;34,690;0,133;0,004;0,004;;;0,012;0,137;202,725;0,290;0,024;0,314;1,20;0,100;854;85;301,76;0,135;0,276;0,411;-0,06;0,9;24;0;0,074;0,0;24;0;0,000;0,3;24;0;0,026;0;0,100;;;
19;08:00;05;2016;;25;16;5,3;355,52;83,837;0,106;01:00;10;0,020;0,056;2633;147;0,028;0,162;351,60;84,253;-0,051;03:00;10;;0,110;;0;0,027;0,059;168,090;0,055;0,166;0,221;333,52;34,756;0,066;0,004;0,004;;;0,017;0,070;202,846;0,121;0,170;0,291;1,30;0,112;982;110;301,82;0,145;0,331;0,476;0,065;1,0;24;0;0,086;0,0;24;0;0,000;0,3;24;0;0,026;0;0,112;;;
20;08:00;05;2016;;28;16;8,6;355,52;83,837;0,000;01:00;10;0,020;0,057;;0;0,046;0,057;351,59;84,202;-0,051;03:00;10;;0,110;;0;0,044;0,059;168,039;-0,051;0,167;0,116;333,54;34,823;0,067;0,004;0,004;;;0,029;0,071;202,862;0,016;0,171;0,187;1,40;0,121;866;105;301,83;0,146;0,395;0,541;0,065;1,1;24;0;0,095;0,0;24;0;0,000;0,3;24;0;0,026;0;0,121;;;
21;08:00;05;2016;;25;10;4,3;355,53;83,890;0,053;01:00;10;0,020;0,056;;0;0,023;0,109;351,58;84,152;-0,050;03:00;10;;0,108;;0;0,022;0,058;168,042;0,003;0,164;0,167;333,55;34,857;0,034;0,004;0,004;;;0,015;0,038;202,899;0,037;0,168;0,205;1,40;0,121;;0;;;;;;1,1;24;0;0,095;0,0;24;0;0,000;0,30;24;0;0,026;0;0,121;;;
22;08:00;05;2016;;25;15;6,9;355,53;83,890;0,000;;;0,020;0,020;;0;0,037;0,020;351,58;84,152;0,000;;;;0,000;;0;0,035;0,000;168,042;0,000;0,020;0,020;333,56;34,890;0,033;0,004;0,004;;;0,023;0,037;202,932;0,033;0,024;0,057;1,40;0,121;;0;;;;;;1,1;24;0;0,095;0,0;24;0;0,000;0,30;24;0;0,026;0;0,121;;;
23;08:00;05;2016;;25;14;5,4;355,54;83,943;0,053;;;0,020;0,020;2609;52;0,029;0,073;351,58;84,152;0,000;;;;0,000;;0;0,028;0,000;168,095;0,053;0,020;0,073;333,57;34,923;0,033;0,004;0,004;;;0,018;0,037;203,018;0,086;0,024;0,110;1,40;0,121;878;106;301,77;0,136;0,318;0,454;#ÁVALOR!;1,1;24;0;0,095;0,0;24;0;0,000;0,30;24;0;0,026;0;0,121;;;
24;08:00;05;2016;;24;14;11,1;355,54;83,943;0,000;01:30;10;0,020;0,074;;0;0,059;0,074;351,57;84,101;-0,051;04:30;10;;0,162;;0;0,057;0,111;168,044;-0,051;0,236;0,185;333,58;34,957;0,034;0,004;0,004;;;0,038;0,038;203,001;-0,017;0,240;0,223;2,00;0,170;889;151;301,80;0,141;0,385;0,526;0,072;1,2;24;0;0,104;0,5;24;0;0,043;0,30;24;0;0,026;0;0,173;;;
25;08:00;05;2016;;27;16;5,0;355,53;83,890;-0,053;;;0,020;0,020;;0;0,026;-0,033;351,56;84,050;-0,051;00:15;10;;0,006;;0;0,026;-0,045;167,940;-0,104;0,026;-0,078;333,59;34,990;0,033;0,004;0,004;;;0,017;0,037;202,930;-0,071;0,030;-0,041;2,20;0,183;889;163;301,82;0,145;0,230;0,375;-0,151;1,2;24;0;0,104;0,7;24;0;0,060;0,30;24;0;0,026;0;0,190;;;
26;08:00;05;2016;;26;14;4,5;355,52;83,837;-0,053;01:30;10;0,020;0,071;2586;184;0,024;0,018;351,53;83,898;-0,152;04:30;10;;0,160;;0;0,023;0,008;167,735;-0,205;0,231;0,026;333,60;35,024;0,034;0,004;0,004;;;0,015;0,038;202,759;-0,171;0,235;0,064;2,30;0,199;901;179;301,53;0,112;0,337;0,449;0,074;1,2;24;0;0,104;0,8;24;0;0,069;0,30;24;0;0,026;0;0,199;;;
27;08:00;05;2016;;26;14;8,0;355,51;83,784;-0,053;01:30;10;0,020;0,075;;0;0,042;0,022;351,51;83,796;-0,102;04:30;10;;0,163;;0;0,041;0,061;167,580;-0,155;0,238;0,083;333,61;35,057;0,033;0,004;0,004;;;0,026;0,037;202,637;-0,122;0,242;0,120;2,70;0,228;;0;301,68;0,127;0,270;0,397;-0,052;1,5;24;0;0,130;0,9;24;0;0,078;0,30;24;0;0,026;0;0,233;;;
28;08:00;05;2016;;27;15;6,5;355,50;83,731;-0,053;01:30;10;0,020;0,078;;0;0,034;0,025;351,49;83,695;-0,101;04:30;10;;0,158;;0;0,033;0,057;167,426;-0,154;0,236;0,082;333,61;35,057;0,000;0,004;0,004;;;0,021;0,004;202,483;-0,154;0,240;0,086;2,90;0,249;;0;;;;;;1,4;24;0;0,121;1,2;24;0;0,104;0,30;24;0;0,026;0;0,251;;;
29;08:00;05;2016;;22;14;4,0;355,48;83,625;-0,106;02:00;10;0,020;0,092;;0;0,021;-0,014;351,48;83,644;-0,051;;;;0,000;;0;0,020;-0,051;167,269;-0,157;0,092;-0,065;333,58;34,957;-0,100;0,004;0,116;;;0,013;0,016;202,226;-0,257;0,208;-0,049;2,90;0,251;;0;;;;;;1,4;24;0;0,121;1,2;24;0;0,104;0,30;24;0;0,026;0;0,251;;;
30;08:00;05;2016;;23;13;7,5;355,46;83,519;-0,106;02:00;10;0,020;0,092;;0;0,040;-0,014;351,48;83,644;0,000;;;;0,000;;0;0,038;0,000;167,163;-0,106;0,092;-0,014;333,54;34,823;-0,134;0,004;0,154;;;0,025;0,020;201,986;-0,240;0,246;0,006;2,90;0,251;889;223;301,09;0,069;0,400;0,469;#ÁVALOR!;1,4;24;0;0,121;1,2;24;0;0,104;0,30;24;0;0,026;0;0,251;;;
31;08:00;05;2016;;25;13;4,5;355,45;83,466;-0,053;01:30;10,0;0,020;0,074;;0;0,024;0,021;351,45;83,492;-0,152;05:00;10;;0,180;;0;0,0228;0,028;166,958;-0,205;0,254;0,049;333,54;34,823;0,000;0,004;0,004;;;0,015;0,004;201,781;-0,205;0,258;0,053;3,10;0,272;889;242;300,91;0,054;0,410;0,464;-0,005;1,5;24;0;0,129;1,3;24;0;0,117;0,30;24;0;0,026;0;0,267;;;
1;8:00;06;2016;;26;15;6,2;355,43;83,360;-0,106;01:30;10;0,020;0,075;2504;0;0,033;-0,031;351,41;83,290;-0,202;05:00;10;;0,181;;;0,031;-0,021;166,650;-0,308;0,256;-0,052;333,54;34,823;0,000;0,004;0,004;;;0,020;0,004;201,473;-0,308;0,260;-0,048;3,20;0,276;889;245;301,36;0,095;0,350;0,445;0,035;1,5;24;0;0,130;1,4;24;0;0,121;0,30;24;0;0,026;0;0,276;;;
2;8:00;06;2016;;28;16;10,5;355,41;83,254;-0,106;01:30;10;0,020;0,075;2504;0;0,056;-0,031;351,36;83,037;-0,253;05:00;10;;0,183;;0;0,053;-0,070;166,291;-0,359;0,258;-0,101;333,54;34,823;0,000;0,004;0,004;;;0,035;0,004;201,114;-0,359;0,262;-0,097;3,40;0,292;889;260;301,64;0,123;0,310;0,433;-0,012;1,5;24;0;0,130;1,6;24;0;0,138;0,30;24;0;0,026;0;0,294;;;
3;8:00;06;2016;;28;17;9,3;355,39;83,148;-0,106;01:30;10;0,020;0,074;;0;0,049;-0,032;351,32;82,835;-0,202;05:00;10;;0,183;304;56;0,047;-0,019;165,983;-0,308;0,257;-0,051;333,55;34,857;0,034;0,004;0,004;;;0,032;0,038;200,840;-0,274;0,261;-0,013;3,50;0,301;901;271;301,71;0,130;0,270;0,400;-0,033;1,5;24;0;0,130;1,7;24;0;0,144;0,30;24;0;0,026;0;0,300;;;
4;8:00;06;2016;;28;14;7,8;355,37;83,043;-0,105;01:30;10;0,020;0,075;;0;0,041;-0,030;351,30;82,734;-0,101;05:00;10;;0,181;;0;0,039;0,080;165,777;-0,206;0,256;0,050;333,55;34,857;0,000;0,004;0,004;;;0,027;0,004;200,634;-0,206;0,260;0,054;3,70;0,319;;0;;;;;;1,5;24;0;0,130;1,9;24;0;0,163;0,30;24;0;0,026;0;0,319;;;
5;8:00;06;2016;;26;15;7,3;355,35;82,937;-0,106;02:30;10;0,020;0,110;;0;0,039;0,004;351,30;82,734;0,000;;;;0,000;;0;0,036;0,000;165,671;-0,106;0,110;0,004;333,49;34,656;-0,201;0,004;0,191;;;0,024;-0,010;200,327;-0,307;0,301;-0,006;3,70;0,320;;0;;;;;;1,5;24;0;0,130;1,9;24;0;0,164;0,30;24;0;0,026;0;0,320;;;
6;8:00;06;2016;;27;17;10,2;355,33;82,832;-0,105;02:30;10;0,020;0,110;2504;275;0,054;0,005;351,30;82,734;0,000;;;;0,000;;0;0,051;0,000;165,566;-0,105;0,110;0,005;333,43;34,457;-0,199;0,004;0,190;;;0,034;-0,009;200,023;-0,304;0,300;-0,004;3,80;0,328;924;303;301,20;0,079;0,272;0,351;#ÁVALOR!;1,5;24;0;0,130;2,0;24;0;0,173;0,30;24;0;0,026;0;0,328;;;
7;8:00;06;2016;;28;17;10,0;355,31;82,726;-0,106;02:30;10;0,020;0,110;;0;0,053;0,004;351,25;82,482;-0,252;07:30;10;;0,235;;0;0,050;-0,017;165,208;-0,358;0,345;-0,013;333,43;34,457;0,000;0,004;0,004;;;0,033;0,004;199,665;-0,358;0,349;-0,009;3,90;0,337;;0;301,10;0,070;0,293;0,363;0,012;1,5;24;0;0,130;2,1;24;0;0,181;0,30;24;0;0,026;0;0,337;;;
