Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
17;8:00;04;2012;;16;6;4,4;360,29;112,202;-0,200;4:25;9;0,020;0,161;2398;386;0,029;-0,039;358,79;127,826;0,000;;;;0,000;;0;0,0308;0,000;240,028;-0,200;0,161;-0,039;336,04;43,762;-0,229;0,004;0,228;25;6;0,017;-0,001;283,790;-0,429;0,389;-0,040;3,45;0,289;749;216;300,57;0,027;0,001;0,028;0,128;1,8;24;0;0,156;1,3;24;0;0,103;0,35;24;0;0,030;0;0,289;;;
18;8:00;04;2012;;20;7;5,1;360,26;112,003;-0,199;4:55;9;0,020;0,176;1685;297;0,034;-0,023;358,79;127,826;0,000;;;;0,000;;0;0,036;0,000;239,829;-0,199;0,176;-0,023;335,97;43,496;-0,266;0,004;0,273;25;7;0,019;0,007;283,325;-0,465;0,449;-0,016;4,05;0,347;760;264;300,54;0,025;0,087;0,112;0,084;1,8;24;0;0,156;1,9;24;0;0,161;0,35;24;0;0,030;0;0,347;;;
19;8:00;04;2012;;18;11;3,7;360,23;111,804;-0,199;5:25;9;0,020;0,193;1685;325;0,025;-0,006;358,79;127,826;0,000;;;;0,000;;0;0,026;0,000;239,630;-0,199;0,193;-0,006;335,91;43,268;-0,228;0,004;0,229;25;6;0,014;0,001;282,898;-0,427;0,422;-0,005;4,05;0,350;796;279;301,00;0,061;0,097;0,158;0,046;1,8;24;0;0,156;1,9;24;0;0,164;0,35;24;0;0,030;0;0,350;;;
20;8:00;04;2012;;16;11;2,2;360,20;111,606;-0,198;5:24;9;0,020;0,193;1732;334;0,015;-0,005;358,79;127,826;0,000;;;;0,000;;0;0,015;0,000;239,432;-0,198;0,193;-0,005;335,86;43,079;-0,189;0,004;0,205;25;5;0,008;0,016;282,511;-0,387;0,398;0,011;4,05;0,350;807;282;301,26;0,085;0,094;0,179;0,021;1,8;24;0;0,156;1,9;24;0;0,164;0,35;24;0;0,030;0;0,350;;;
21;8:00;04;2012;;18;12;3,0;360,17;111,408;-0,198;5:25;9;0,020;0,194;1730;336;0,020;-0,004;358,79;127,826;0,000;;;;0,000;;0;0,021;0,000;239,234;-0,198;0,194;-0,004;335,80;42,853;-0,226;0,004;0,244;25;6;0,011;0,018;282,087;-0,424;0,438;0,014;4,05;0,350;820;287;;;;;;1,8;24;0;0,156;1,9;24;0;0,164;0,35;24;0;0,030;0;0,350;;;
22;8:00;04;2012;;21;12;4,6;360,14;111,210;-0,198;5:25;9;0,020;0,195;1725;336;0,030;-0,003;358,79;127,826;0,000;;;;0,000;;0;0,032;0,000;239,036;-0,198;0,195;-0,003;335,73;42,590;-0,263;0,004;0,244;25;6;0,017;-0,019;281,626;-0,461;0,439;-0,022;4,05;0,350;840;294;;;;;;1,8;24;0;0,156;1,9;24;0;0,164;0,35;24;0;0,030;0;0,350;;;
23;8:00;04;2012;;22;11;5,0;360,11;111,012;-0,198;5:24;9;0,020;0,193;1720;332;0,033;-0,005;358,79;127,826;0,000;;;;0,000;234;0;0,035;0,000;238,838;-0,198;0,193;-0,005;335,67;42,365;-0,225;0,004;0,243;25;6;0,019;0,018;281,203;-0,423;0,436;0,013;4,05;0,350;866;303;301,52;0,111;0,267;0,378;#ÁVALOR!;1,8;24;0;0,156;1,9;24;0;0,164;0,35;24;0;0,030;0;0,350;;;
24;8:00;04;2012;;21;11;4,7;360,11;111,012;0,000;;;0,020;0,020;1720;34;0,031;0,020;358,74;127,479;-0,347;11:55;9;;0,384;234;90;0,033;0,037;238,491;-0,347;0,404;0,057;335,67;42,365;0,000;0,004;0,004;25;0;0,018;0,004;280,856;-0,347;0,408;0,061;4,05;0,350;819;287;301,90;0,156;0,153;0,309;-0,069;1,8;24;0;0,156;1,9;24;0;0,164;0,35;24;0;0,030;0;0,350;;;
25;8:00;04;2012;;21;9;5,8;360,08;110,814;-0,198;5:59;9;0,020;0,210;1720;361;0,038;0,012;358,74;127,479;0,000;;;;0,000;;0;0,040;0,000;238,293;-0,198;0,210;0,012;335,67;42,365;0,000;0,004;0,004;25;0;0,022;0,004;280,658;-0,198;0,214;0,016;4,25;0,367;819;301;301,06;0,066;0,148;0,214;-0,095;1,8;24;0;0,156;2,1;24;0;0,181;0,35;24;0;0,030;0;0,367;;;
26;8:00;04;2012;;24;9;3,5;360,08;110,814;0,000;;;0,020;0,020;1900;38;0,023;0,020;358,69;127,133;-0,346;12:00;9;;0,381;234;89;0,024;0,035;237,947;-0,346;0,401;0,055;335,67;42,365;0,000;0,004;0,004;25;0;0,013;0,004;280,312;-0,346;0,405;0,059;4,25;0,367;819;301;301,87;0,152;-0,007;0,145;-0,069;1,8;24;0;0,156;2,1;24;0;0,181;0,35;24;0;0,030;0;0,367;;;
27;8:00;04;2012;;24;10;4,5;360,05;110,617;-0,197;5:57;9;0,020;0,209;2422;506;0,030;0,012;358,69;127,133;0,000;;;;0,000;;0;0,03105;0,000;237,750;-0,197;0,209;0,012;335,60;42,103;-0,262;0,004;0,258;25;6;0,017;-0,004;279,853;-0,459;0,467;0,008;4,25;0,367;819;301;301,54;0,113;0,146;0,259;0,114;1,8;24;0;0,156;2,1;24;0;0,181;0,35;24;0;0,030;0;0,367;;;
28;8:00;04;2012;4,5;22;12;1,7;360,05;110,617;0,000;;;0,020;0,020;2422;48;0,011;0,020;358,70;127,202;0,069;;;;0,000;;0;0,012;0,069;237,819;0,069;0,020;0,089;335,56;41,954;-0,149;0,004;0,131;25;3;0,006;-0,018;279,773;-0,080;0,151;0,071;2,45;0,220;830;182;;;;;;2,1;24;0;0,181;0,0;24;0;0,008;0,35;24;0;0,030;0;0,220;;;
29;8:00;04;2012;7,7;14;9;1,6;360,03;110,486;-0,131;4:35;9;0,020;0,167;2422;404;0,010;0,036;358,71;127,272;0,070;;;;0,000;;0;0,011;0,070;237,758;-0,061;0,167;0,106;335,52;41,805;-0,149;0,004;0,174;25;4;0,006;0,025;279,563;-0,210;0,341;0,131;2,45;0,212;840;178;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
30;8:00;04;2012;2,2;11;6;1,0;360,03;110,486;0,000;;;0,020;0,020;2422;48;0,007;0,020;358,72;127,341;0,069;;;;0,000;;0;0,0069;0,069;237,827;0,069;0,020;0,089;335,52;41,805;0,000;0,004;0,004;25;0;0,004;0,004;279,632;0,069;0,024;0,093;2,45;0,212;854;181;301,40;0,099;0,201;0,300;#ÁVALOR!;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
1;8:00;05;2012;1,1;14;6;1,9;360,02;110,420;-0,066;;;0,020;0,020;2422;48;0,013;-0,046;358,69;127,133;-0,208;10:59;9;;0,350;234;82;0,013;0,142;237,553;-0,274;0,370;0,096;335,52;41,805;0,000;0,004;0,004;25;0;0,007;0,004;279,358;-0,274;0,374;0,100;2,4;0,207;830;172;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
2;8:00;05;2012;0,1;16;7;1,8;360,02;110,420;0,000;;;0,020;0,020;2422;48;0,012;0,020;358,69;127,133;0,000;;;;0,000;;0;0,012;0,000;237,553;0,000;0,020;0,020;335,52;41,805;0,000;0,004;0,004;25;0;0,007;0,004;279,358;0,000;0,024;0,024;2,4;0,207;807;167;301,78;0,137;0,204;0,341;#ÁVALOR!;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
3;8:00;05;2012;;19;7;4,8;360,02;110,420;0,000;;;0,020;0,020;1872;37;0,031;0,020;358,69;127,133;0,000;;;;0,000;;0;0,033;0,000;237,553;0,000;0,020;0,020;335,53;41,842;0,037;0,004;0,004;25;0;0,018;0,041;279,395;0,037;0,024;0,061;2,4;0,207;810;168;301,84;0,147;0,000;0,147;-0,194;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
4;8:00;05;2012;4,2;17;8;0,7;359,99;110,224;-0,196;05:00;9;0,020;0,182;2422;441;0,005;-0,014;358,70;127,202;0,069;;;;0,000;234;0;0,005;0,069;237,426;-0,127;0,182;0,055;335,54;41,880;0,038;0,004;0,004;25;0;0,003;0,042;279,306;-0,089;0,186;0,097;2,4;0,207;819;170;301,43;0,102;0,114;0,216;0,069;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
5;8:00;05;2012;;18;9;2,2;359,99;110,224;0,000;;;0,020;0,020;2440;49;0,015;0,020;358,68;127,064;-0,138;7:00;9;;0,223;234;52;0,015;0,085;237,288;-0,138;0,243;0,105;335,54;41,880;0,000;0,004;0,004;25;0;0,008;0,004;279,168;-0,138;0,247;0,109;2,4;0,207;800;166;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
6;8:00;05;2012;17,6;17;9;0,9;360,01;110,355;0,131;;;0,020;0,020;2450;49;0,006;0,151;358,67;126,995;-0,069;7:00;9;;0,222;234;52;0,006;0,153;237,350;0,062;0,242;0,304;335,57;41,991;0,111;0,004;0,004;25;0;0,003;0,115;279,341;0,173;0,246;0,419;2,4;0,207;790;164;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
7;8:00;05;2012;;20;10;4,4;360,04;110,552;0,197;;;0,020;0,020;2460;49;0,029;0,217;358,66;126,926;-0,069;7:00;9;;0,223;234;52;0,030;0,154;237,478;0,128;0,243;0,371;335,58;42,029;0,038;0,004;0,004;25;0;0,017;0,042;279,507;0,166;0,247;0,413;2,4;0,207;784;163;301,35;0,094;0,368;0,462;#ÁVALOR!;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
8;8:00;05;2012;;24;10;4,3;360,05;110,617;0,065;;;0,020;0,020;2470;49;0,028;0,085;358,66;126,926;0,000;;;;0,000;;0;0,030;0,000;237,543;0,065;0,020;0,085;335,60;42,103;0,074;0,004;0,004;25;0;0,016;0,078;279,646;0,139;0,024;0,163;2,4;0,207;784;163;301,43;0,102;0,215;0,317;-0,145;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
9;8:00;05;2012;;25;10;2,5;360,05;110,617;0,000;;;0,020;0,020;2492;50;0,016;0,020;358,62;126,650;-0,276;12:00;9;;0,366;234;86;0,017;0,090;237,267;-0,276;0,386;0,110;335,61;42,140;0,037;0,004;0,004;25;0;0,009;0,041;279,407;-0,239;0,390;0,151;2,4;0,207;770;160;301,41;0,100;0,461;0,561;0,244;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
10;8:00;05;2012;;28;15;8,0;360,05;110,617;0,000;;;0,020;0,020;2492;50;0,052;0,020;358,62;126,650;0,000;;;;0,000;;0;0,055;0,000;237,267;0,000;0,020;0,020;335,62;42,178;0,038;0,004;0,004;25;0;0,030;0,042;279,445;0,038;0,024;0,062;2,4;0,207;760;158;301,46;0,105;0,282;0,387;-0,174;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;                                              ;;
11;8:00;05;2012;;28;22;12,2;360,05;110,617;0,000;;;0,020;0,020;2492;50;0,079;0,020;358,62;126,650;0,000;;;;0,000;;0;0,084;0,000;237,267;0,000;0,020;0,020;335,62;42,178;0,000;0,004;0,004;25;0;0,046;0,004;279,445;0,000;0,024;0,024;2,4;0,207;760;158;301,41;0,100;0,179;0,279;-0,108;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
12;8:00;05;2012;;28;21;11,0;360,02;110,420;-0,197;3:02;9;0,020;0,118;2492;294;0,072;-0,079;358,62;126,650;0,000;;;;0,000;;0;0,076;0,000;237,070;-0,197;0,118;-0,079;335,57;41,991;-0,187;0,004;0,216;25;5;0,041;0,029;279,061;-0,384;0,334;-0,050;2,4;0,207;760;158;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
13;8:00;05;2012;;29;21;12,0;360,02;110,420;0,000;;;0,020;0,020;2480;50;0,078;0,020;358,62;126,650;0,000;;;;0,000;;0;0,083;0,000;237,070;0,000;0,020;0,020;335,57;41,991;0,000;0,004;0,004;25;0;0,044;0,004;279,061;0,000;0,024;0,024;2,4;0,207;760;158;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
14;8:00;05;2012;;33;21;11,5;360,02;110,420;0,000;;;0,020;0,020;2470;49;0,075;0,020;358,62;126,650;0,000;;;;0,000;;0;0,079;0,000;237,070;0,000;0,020;0,020;335,52;41,805;-0,186;0,004;0,174;25;4;0,043;-0,012;278,875;-0,186;0,194;0,008;2,4;0,207;760;158;301,46;0,105;0,167;0,272;#ÁVALOR!;2,1;24;0;0,181;0,0;24;0;0,000;0,3;24;0;0,026;0;0,207;;;
15;8:00;05;2012;;33;19;7,0;360,02;110,420;0,000;;;0,020;0,020;2470;49;0,045;0,020;358,59;126,444;-0,206;18:00;4,5;;0,292;234;68;0,048;0,086;236,864;-0,206;0,312;0,106;335,52;41,805;0,000;0,004;0,004;25;0;0,026;0,004;278,669;-0,206;0,316;0,110;3,7;0,315;700;220;;;;;;2,0;24;0;0,173;1,4;24;0;0,116;0,3;24;0;0,026;0;0,315;;;
16;8:00;05;2012;;34;17;6,0;360,02;110,420;0,000;;;0,020;0,020;2012;40;0,039;0,020;358,54;126,100;-0,344; 24:00;4,5;;0,389;234;91;0,041;0,045;236,520;-0,344;0,409;0,065;335,52;41,805;0,000;0,004;0,004;25;0;0,022;0,004;278,325;-0,344;0,413;0,069;3,7;0,320;679;217;301,98;0,160;0,257;0,417;#ÁVALOR!;2,0;24;0;0,173;1,4;24;0;0,121;0,3;24;0;0,026;0;0,320;;;
17;8:00;05;2012;;24;17;7,6;359,99;110,224;-0,196;5:00;9;0,020;0,182;2460;448;0,050;-0,014;358,53;126,031;-0,069;1:00;4,5;;0,016;234;4;0,05244;-0,053;236,255;-0,265;0,198;-0,067;335,52;41,805;0,000;0,004;0,004;25;0;0,028;0,004;278,060;-0,265;0,202;-0,063;4,3;0,369;679;250;301,92;0,158;0,175;0,333;-0,084;2,0;24;0;0,173;2,0;24;0;0,170;0,3;24;0;0,026;0;0,369;;;
18;8:00;05;2012;;24;17;8,4;359,98;110,158;-0,066;;;0,020;0,020;1930;39;0,055;-0,046;358,49;125,757;-0,274;18:00;4,5;;0,292;234;68;0,058;0,018;235,915;-0,340;0,312;-0,028;335,52;41,805;0,000;0,004;0,004;25;0;0,031;0,004;277,720;-0,340;0,316;-0,024;4,5;0,388;680;264;301,73;0,132;0,142;0,274;-0,059;2,0;24;0;0,173;2,2;24;0;0,189;0,3;24;0;0,026;0;0,388;;;
19;8:00;05;2012;;28;16;6,9;359,94;109,896;-0,262;5:00;9;0,020;0,182;2469;449;0,045;-0,080;358,46;125,551;-0,206;18:45;3;;0,206;234;48;0,047;0,000;235,447;-0,468;0,388;-0,080;335,51;41,768;-0,037;0,004;0,046;25;1;0,026;0,009;277,215;-0,505;0,434;-0,071;4,5;0,389;685;266;;;;;;2,0;24;0;0,173;2,2;24;0;0,190;0,3;24;0;0,026;0;0,389;;;
20;8:00;05;2012;0,5;22;13;3,4;359,94;109,896;0,000;;;0,020;0,020;2469;49;0,022;0,020;358,42;125,277;-0,274;24,00;3;;0,259;234;61;0,023;-0,015;235,173;-0,274;0,279;0,005;335,51;41,768;0,000;0,004;0,004;25;0;0,013;0,004;276,941;-0,274;0,283;0,009;4,5;0,389;690;268;;;;;;2,0;24;0;0,173;2,2;24;0;0,190;0,3;24;0;0,026;0;0,389;;;
21;8:00;05;2012;0,9;22;10;3,9;359,93;109,831;-0,065;;;0,020;0,020;1895;38;0,025;-0,045;358,38;125,004;-0,273;24,00;3;;0,259;234;61;0,0266175;-0,014;234,835;-0,338;0,279;-0,059;335,51;41,768;0,000;0,004;0,004;25;0;0,014;0,004;276,603;-0,338;0,283;-0,055;4,5;0,389;702;273;301,64;0,123;0,084;0,207;#ÁVALOR!;2,0;24;0;0,173;2,2;24;0;0,190;0,3;24;0;0,026;0;0,389;;;
22;8:00;05;2012;;21;10;3,7;359,90;109,635;-0,196;4:00;9;0,020;0,150;1900;285;0,024;-0,046;358,34;124,731;-0,273;17,30;4,2;;0,268;234;63;0,025;-0,005;234,366;-0,469;0,418;-0,051;335,51;41,768;0,000;0,004;0,004;25;0;0,014;0,004;276,134;-0,469;0,422;-0,047;4,4;0,382;760;290;301,78;0,137;0,187;0,324;0,117;2,0;24;0;0,173;2,1;24;0;0,183;0,3;24;0;0,026;0;0,382;;;
23;8:00;05;2012;;26;11;5,3;359,87;109,440;-0,195;4:00;9;0,020;0,150;1920;288;0,034;-0,045;358,30;124,459;-0,272;17:00;4,4;;0,269;234;63;0,036;-0,003;233,899;-0,467;0,419;-0,048;335,50;41,731;-0,037;0,004;0,004;25;0;0,020;-0,033;275,630;-0,504;0,423;-0,081;4,4;0,380;819;311;301,70;0,129;0,253;0,382;0,058;2,0;24;0;0,173;2,1;24;0;0,181;0,3;24;0;0,026;0;0,380;;;
24;8:00;05;2012;;28;12;9,2;359,85;109,309;-0,131;4:00;9;0,020;0,150;1930;290;0,060;0,019;358,26;124,187;-0,272;17:00;4,3;;0,263;234;62;0,063;-0,009;233,496;-0,403;0,413;0,010;335,50;41,731;0,000;0,004;0,004;25;0;0,034;0,004;275,227;-0,403;0,417;0,014;4,4;0,380;780;297;301,75;0,134;0,328;0,462;0,080;2,0;24;0;0,173;2,1;24;0;0,181;0,3;24;0;0,026;0;0,380;;;
25;8:00;05;2012;;28;15;9,8;359,83;109,179;-0,130;3:00;9;0,020;0,116;2422;281;0,064;-0,014;358,25;124,119;-0,068;4:00;9;;0,127;234;30;0,067;0,059;233,298;-0,198;0,243;0,045;335,50;41,731;0,000;0,004;0,004;25;0;0,036;0,004;275,029;-0,198;0,247;0,049;4,4;0,380;760;289;301,52;0,111;0,302;0,413;-0,049;2,0;24;0;0,173;2,1;24;0;0,181;0,3;24;0;0,026;0;0,380;;;
26;8:00;05;2012;;26;16;8,1;359,80;108,984;-0,195;4:00;9;0,020;0,147;2000;294;0,053;-0,048;358,25;124,119;0,000;;;;0,000;;0;0,055;0,000;233,103;-0,195;0,147;-0,048;335,50;41,731;0,000;0,004;0,004;25;0;0,030;0,004;274,834;-0,195;0,151;-0,044;4,4;0,380;760;289;;;;;;2,0;24;0;0,173;2,1;24;0;0,181;0,3;24;0;0,026;0;0,380;;;
27;8:00;05;2012;;28;15;8,0;359,80;108,984;0,000;;;0,020;0,020;1919;38;0,052;0,020;358,24;124,051;-0,068;;;;0,000;;0;0,0544;-0,068;233,035;-0,068;0,020;-0,048;335,42;41,435;-0,296;0,004;0,260;25;7;0,030;-0,036;274,470;-0,364;0,280;-0,084;4,4;0,380;760;289;;;;;;2,0;24;0;0,173;2,1;24;0;0,181;0,3;24;0;0,026;0;0,380;;;
28;8:00;05;2012;;30;15;6,4;359,77;108,790;-0,194;3:49;9;0,020;0,141;1919;271;0,041;-0,053;358,24;124,051;0,000;;;;0,000;;0;0,044;0,000;232,841;-0,194;0,141;-0,053;335,34;41,140;-0,295;0,004;0,260;25;7;0,024;-0,035;273,981;-0,489;0,401;-0,088;4,4;0,380;772;293;301,70;0,129;0,023;0,152;#ÁVALOR!;2,0;24;0;0,173;2,1;24;0;0,181;0,3;24;0;0,026;0;0,380;;;
29;8:00;05;2012;;27;16;5,7;359,74;108,595;-0,195;4:00;9;0,020;0,147;1919;282;0,037;-0,048;358,19;123,712;-0,339;9:19;9;;0,298;234;70;0,039;-0,041;232,307;-0,534;0,445;-0,089;335,34;41,140;0,000;0,004;0,004;25;0;0,021;0,004;273,447;-0,534;0,449;-0,085;4,4;0,380;772;293;301,39;0,098;0,153;0,251;0,099;2,0;24;0;0,173;2,1;24;0;0,181;0,3;24;0;0,026;0;0,380;;;
30;8:00;05;2012;;29;16;9,9;359,74;108,595;0,000;;;0,020;0,020;1919;38;0,064;0,020;358,14;123,374;-0,338;9:50;9;;0,313;234;73;0,066924;-0,025;231,969;-0,338;0,333;-0,005;335,34;41,140;0,000;0,004;0,004;25;0;0,037;0,004;273,109;-0,338;0,337;-0,001;4,3;0,372;749;279;301,45;0,104;0,082;0,186;-0,065;1,9;24;0;0,165;2,1;24;0;0,181;0,3;24;0;0,026;0;0,372;;;
31;8:00;05;2012;;27;18;10,5;359,71;108,401;-0,194;5:44;;0,020;0,204;1919;391;0,068;0,010;358,10;123,104;-0,270;8:17;9;;0,266;234;62;0,070875;-0,004;231,505;-0,464;0,470;0,006;335,33;41,103;-0,037;0,004;0,004;25;0,100;0,039;-0,033;272,608;-0,501;0,474;-0,027;4,3;0,372;760;283;301,45;0,104;0,247;0,351;0,165;1,9;24;0;0,164;2,1;24;0;0,181;0,3;24;0;0,026;0;0,372;;;
1;8:00;06;2012;;31;23;10,2;359,70;108,336;-0,065;;;0,020;0,020;1860;37;0,066;-0,045;358,05;122,767;-0,337;9:50;9;;0,314;234;73;0,069;-0,023;231,103;-0,402;0,334;-0,068;335,33;41,103;0,000;0,004;0,004;25;0;0,038;0,004;272,206;-0,402;0,338;-0,064;4,4;0,380;760;289;301,48;0,107;0,134;0,241;;1,9;24;0;0,164;2,2;24;0;0,190;0,3;24;0;0,026;0;0,380;;;
2;8:00;06;2012;;31;12;7,2;359,64;107,949;-0,387;07:59;9;0,020;0,275;2480;682;0,046;-0,112;358,04;122,699;-0,068;;;;0,000;;0;0,049;-0,068;230,648;-0,455;0,275;-0,180;335,33;41,103;0,000;0,004;0,004;25;0;0,027;0,004;271,751;-0,455;0,279;-0,176;4,4;0,380;800;304;;;;;;1,9;24;0;0,164;2,2;24;0;0,190;0,3;24;0;0,026;0;0,380;;;
3;8:00;06;2012;;28;19;3,4;359,64;107,949;0,000;;;0,020;0,020;2400;48;0,022;0,020;358,04;122,699;0,000;;;;0,000;;0;0,023;0,000;230,648;0,000;0,020;0,020;335,24;40,773;-0,330;0,004;0,253;25;6;0,012;-0,077;271,421;-0,330;0,273;-0,057;4,4;0,380;900;342;;;;;;1,9;24;0;0,164;2,2;24;0;0,190;0,3;24;0;0,026;0;0,380;;;
4;8:00;06;2012;;29;19;7,0;359,59;107,627;-0,322;07:00;9;0,020;0,245;2300;564;0,045;-0,077;358,04;122,699;0,000;;;;0,000;;0;0,047;0,000;230,326;-0,322;0,245;-0,077;335,16;40,481;-0,292;0,004;0,254;25;6;0,026;-0,038;270,807;-0,614;0,499;-0,115;4,4;0,380;1053;400;301,13;0,073;0,363;0,436;;1,9;24;0;0,164;2,2;24;0;0,190;0,3;24;0;0,026;0;0,380;;;
5;8:00;06;2012;;31;19;6,9;359,59;107,627;0,000;;;0,020;0,020;2200;44;0,044;0,020;358,01;122,497;-0,202;6:00;9;;0,191;234;45;0,046;-0,011;230,124;-0,202;0,211;0,009;335,16;40,481;0,000;0,004;0,004;25;0;0,026;0,004;270,605;-0,202;0,215;0,013;4,4;0,380;889;338;301,70;0,129;0,150;0,279;-0,157;1,9;24;0;0,164;2,2;24;0;0,190;0,3;24;0;0,026;0;0,380;;;
6;8:00;06;2012;;32;19;7,6;359,59;107,627;0,000;;;0,020;0,020;2024;40;0,049;0,020;357,96;122,161;-0,336;9:43;9;;0,313;234;73;0,051;-0,023;229,788;-0,336;0,333;-0,003;335,16;40,481;0,000;0,004;0,004;25;0;0,028;0,004;270,269;-0,336;0,337;0,001;4,4;0,380;702;267;301,84;0,147;0,073;0,220;-0,059;1,9;24;0;0,164;2,2;24;0;0,190;0,3;24;0;0,026;0;0,380;;;
7;8:00;06;2012;;34;20;7,6;359,55;107,370;-0,257;5:50;9;0,020;0,207;2100;435;0,049;-0,050;357,92;121,893;-0,268;9:00;9;;0,285;234;67;0,051;0,017;229,263;-0,525;0,492;-0,033;335,15;40,444;-0,037;0,004;0,004;25;0;0,028;-0,033;269,707;-0,562;0,496;-0,066;4,4;0,380;866;329;301,70;0,129;0,217;0,346;0,126;1,8;24;0;0,156;2,3;24;0;0,199;0,3;24;0;0,026;0;0,380;;;
8;8:00;06;2012;;31;19;8,4;359,55;107,370;0,000;;;0,020;0,020;2480;50;0,054;0,020;357,86;121,492;-0,401;9:30;9;;0,302;234;71;0,056;-0,099;228,862;-0,401;0,322;-0,079;335,14;40,408;-0,036;0,004;0,020;25;1;0,030;-0,016;269,270;-0,437;0,342;-0,095;4,4;0,380;690;262;301,46;0,105;0,213;0,318;-0,028;1,8;24;0;0,156;2,3;24;0;0,199;0,3;24;0;0,026;0;0,380;;;
9;8:00;06;2012;;26;17;5,6;359,51;107,113;-0,257;4:45;9;0,020;0,172;2100;361;0,036;-0,085;357,85;121,425;-0,067;;;;0,000;;0;0,038;-0,067;228,538;-0,324;0,172;-0,152;335,14;40,408;0,000;0,004;0,004;25;0;0,021;0,004;268,946;-0,324;0,176;-0,148;4,4;0,380;700;266;;;;;;1,8;24;0;0,156;2,3;24;0;0,199;0,3;24;0;0,026;0;0,380;;;
10;8:00;06;2012;;29;18;6,7;359,48;106,921;-0,192;4:00;9;0,020;0,148;2100;311;0,043;-0,044;357,85;121,425;0,000;;;;0,000;;0;0,045;0,000;228,346;-0,192;0,148;-0,044;335,06;40,117;-0,291;0,004;0,228;25;6;0,024;-0,063;268,463;-0,483;0,376;-0,107;4,4;0,380;800;304;;;;;;1,8;24;0;0,156;2,3;24;0;0,199;0,3;24;0;0,026;0;0,380;                                              ;;
