Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
21;8:00;04;2013;;18;14;3,0;362,63;128,489;0,074;23:55;9;0,020;0,795;760;604;0,022;0,869;362,63;156,232;0,079;;;;0,000;;0;0,0237;0,079;284,721;0,153;0,795;0,948;341,36;66,783;0,099;0,004;0,004;;;0,015;0,103;351,504;0,252;0,799;1,051;10,8;0,933;;1;;;;;;0,8;24;0;0,069;0,0;24;0;0,000;10;24;0;0,864;0;0,933;;;
22;8:00;04;2013;;22;12;3,2;362,64;128,562;0,073;23:36;9;0,020;0,785;772;606;0,023;0,858;362,64;156,310;0,078;;;;0,000;;0;0,025;0,078;284,872;0,151;0,785;0,936;341,34;66,684;-0,099;0,004;0,238;;;0,016;0,139;351,556;0,052;1,023;1,075;10,8;0,933;737;688;301,32;0,091;0,605;0,696;#ÁVALOR!;0,8;24;0;0,069;0,0;24;0;0,000;10;24;0;0,864;0;0,933;;;
23;8:00;04;2013;;20;12;4,7;362,64;128,562;0,000;23:55;9;0,020;0,795;740;588;0,034;0,795;362,64;156,310;0,000;;;;0,000;;0;0,037;0,000;284,872;0,000;0,795;0,795;341,31;66,536;-0,148;0,004;0,238;;;0,023;0,090;351,408;-0,148;1,033;0,885;11,8;1,016;679;690;301,64;0,123;0,467;0,590;-0,106;0,8;24;0;0,069;1,0;24;0;0,083;10;24;0;0,864;0;1,016;;;
24;8:00;04;2013;;17;12;3,6;362,63;128,489;-0,073;23:55;9;0,020;0,795;714;568;0,026;0,722;362,63;156,232;-0,078;;;;0,100;;0;0,028;0,022;284,721;-0,151;0,895;0,744;341,33;66,635;0,099;0,004;0,005;;;0,018;0,104;351,356;-0,052;0,900;0,848;11,8;1,020;;1;301,41;0,100;0,098;0,198;-0,392;0,8;24;0;0,069;1,0;24;0;0,086;10;24;0;0,864;0;1,020;;;
25;8:00;04;2013;;18;9;3,0;362,64;128,562;0,073;23:50;9;0,020;0,792;750;594;0,022;0,865;362,64;156,310;0,078;;;;0,001;;0;0,023;0,079;284,872;0,151;0,793;0,944;341,32;66,585;-0,050;0,004;0,098;;;0,015;0,048;351,457;0,101;0,891;0,992;11,8;1,020;702;716;301,46;0,105;0,400;0,505;0,307;0,8;24;0;0,069;1,0;24;0;0,086;10;24;0;0,864;0;1,020;;;
26;8:00;04;2013;;21;9;4,1;362,64;128,562;0,000;23:50;9;0,020;0,792;796;630;0,030;0,792;362,64;156,310;0,000;;;;0,000;;0;0,032;0,000;284,872;0,000;0,792;0,792;341,32;66,585;0,000;0,004;0,098;;;0,020;0,098;351,457;0,000;0,890;0,890;12,2;1,047;714;748;301,32;0,091;0,410;0,501;-0,004;0,8;24;0;0,069;1,4;24;0;0,114;10;24;0;0,864;0;1,047;;;
27;8:00;04;2013;;22;15;3,2;362,63;128,489;-0,073;23:36;9;0,020;0,785;1919;1.506;0,023;0,712;362,63;156,232;-0,078;;;;0,000;;0;0,025;-0,078;284,721;-0,151;0,785;0,634;341,32;66,585;0,000;0,004;0,098;;;0,016;0,098;351,306;-0,151;0,883;0,732;11,4;1,001;;1;;;;;;0,0;24;0;0,016;1,4;24;0;0,121;10;24;0;0,864;0;1,001;;;
28;8:00;04;2013;;22;12;2,6;362,63;128,489;0,000;22:48;9;0,020;0,759;800;607;0,019;0,759;362,63;156,232;0,000;;;;0,000;;0;0,021;0,000;284,721;0,000;0,759;0,759;341,31;66,536;-0,049;0,004;0,098;;;0,013;0,049;351,257;-0,049;0,857;0,808;11,4;0,985;;1;;;;;;0,0;24;0;0,000;1,4;24;0;0,121;10;24;0;0,864;0;0,985;;;
29;8:00;04;2013;4,3;22;6;3,3;362,63;128,489;0,000;23:43;9;0,020;0,788;850;670;0,024;0,788;362,63;156,232;0,000;;;;0,000;;0;0,026;0,000;284,721;0,000;0,788;0,788;341,32;66,585;0,049;0,004;0,098;;;0,016;0,147;351,306;0,049;0,886;0,935;11,4;0,985;796;784;301,66;0,125;0,200;0,325;#ÁVALOR!;0,0;24;0;0,000;1,4;24;0;0,121;10;24;0;0,864;0;0,985;;;
30;8:00;04;2013;3,1;12;6;0,6;362,64;128,562;0,073;23:43;9;0,020;0,788;877;691;0,004;0,861;362,64;156,310;0,078;;;;0,000;;0;0,005;0,078;284,872;0,151;0,788;0,939;341,32;66,585;0,000;0,004;0,098;;;0,003;0,098;351,457;0,151;0,886;1,037;11,4;0,985;749;738;301,64;0,123;0,400;0,523;0,198;0,0;24;0;0,000;1,4;24;0;0,121;10;24;0;0,864;0;0,985;;;
1;8:00;05;2013;0,8;13;6;0,7;362,64;128,562;0,000;23:27;9;0,020;0,780;910;710;0,005;0,780;362,64;156,310;0,000;;;;0,000;;0;0,005;0,000;284,872;0,000;0,780;0,780;341,31;66,536;-0,049;0,004;0,098;;;0,003;0,049;351,408;-0,049;0,878;0,829;10,1;0,882;;1;;;;;;0,1;24;0;0,008;1,1;24;0;0,097;8,9;24;0;0,777;0;0,882;;;
2;8:00;05;2013;;19;7;6,0;362,64;128,562;0,000;23:30;9;0,020;0,781;920;719;0,044;0,781;362,64;156,310;0,000;;;;0,000;;0;0,047;0,000;284,872;0,000;0,781;0,781;341,31;66,536;0,000;0,004;0,098;;;0,029;0,098;351,408;0,000;0,879;0,879;10,1;0,873;772;674;300,82;0,045;0,324;0,369;#ÁVALOR!;0,1;24;0;0,009;1,1;24;0;0,095;8,9;24;0;0,769;0;0,873;;;
3;8:00;05;2013;;21;8;3,9;362,63;128,489;-0,073;23:10;9;0,020;0,771;936;722;0,028;0,698;362,63;156,232;-0,078;;;;0,000;;0;0,030;-0,078;284,721;-0,151;0,771;0,620;341,30;66,487;-0,049;0,004;0,098;;;0,019;0,049;351,208;-0,200;0,869;0,669;10,1;0,873;784;684;301,26;0,085;0,450;0,535;0,166;0,1;24;0;0,009;1,2;24;0;0,103;8,8;24;0;0,761;0;0,873;;;
4;8:00;05;2013;;19;6;5,0;362,62;128,415;-0,074;23:43;9;0,020;0,788;2001;1.577;0,037;0,714;362,62;156,153;-0,079;;;;0,000;;0;0,040;-0,079;284,568;-0,153;0,788;0,635;341,29;66,438;-0,049;0,004;0,098;;;0,025;0,049;351,006;-0,202;0,886;0,684;10,1;0,873;;1;;;;;;0,1;24;0;0,009;1,2;24;0;0,104;8,8;24;0;0,760;0;0,873;;;
5;8:00;05;2013;;21;13;4,7;362,60;128,269;-0,146;23:35;9;0,020;0,784;970;760;0,034;0,638;362,60;155,996;-0,157;;;;0,000;;0;0,037;-0,157;284,265;-0,303;0,784;0,481;341,28;66,388;-0,050;0,004;0,098;;;0,023;0,048;350,653;-0,353;0,882;0,529;10,1;0,873;;1;;;;;;0,1;24;0;0,009;1,2;24;0;0,104;8,8;24;0;0,760;0;0,873;;;
6;8:00;05;2013;;24;12;8,4;362,58;128,122;-0,147;23:43;9;0,020;0,788;994;783;0,062;0,641;362,58;155,839;-0,157;;;;0,000;;0;0,066;-0,157;283,961;-0,304;0,788;0,484;341,28;66,388;0,000;0,004;0,098;;;0,041;0,098;350,349;-0,304;0,886;0,582;10,1;0,873;819;715;301,49;0,108;-0,055;0,053;#ÁVALOR!;0,1;24;0;0,009;1,2;24;0;0,104;8,8;24;0;0,760;0;0,873;;;
7;8:00;05;2013;;26;12;3,9;362,57;128,049;-0,073;06:00;9;0,020;0,214;1000;214;0,028;0,141;362,57;155,761;-0,078;18:00;9;;0,583;293;171;0,030;0,505;283,810;-0,151;0,797;0,646;341,27;66,339;-0,049;0,004;0,098;;;0,019;0,049;350,149;-0,200;0,895;0,695;10,1;0,873;807;704;301,41;0,100;0,033;0,133;0,080;0,1;24;0;0,009;1,2;24;0;0,104;8,8;24;0;0,760;0;0,873;;;
8;8:00;05;2013;;28;15;6,0;362,56;127,976;-0,073;17:50;9;0,020;0,598;1030;616;0,044;0,525;362,56;155,682;-0,079;6:00;9;;0,194;;0;0,047;0,115;283,658;-0,152;0,792;0,640;341,28;66,388;0,049;0,004;0,004;;;0,029;0,053;350,046;-0,103;0,796;0,693;10,1;0,873;;1;301,14;0,074;0,600;0,674;0,541;0,1;24;0;0,009;1,2;24;0;0,104;8,8;24;0;0,760;0;0,873;;;
9;8:00;05;2013;;29;15;7,5;362,55;127,903;-0,073;14:50;9;0,020;0,501;1050;526;0,055;0,428;362,55;155,604;-0,078;5:40;9;;0,184;304;56;0,059;0,106;283,507;-0,151;0,685;0,534;341,29;66,438;0,050;0,004;0,004;;;0,037;0,054;349,945;-0,101;0,689;0,588;6,3;0,599;760;455;301,17;0,076;0,498;0,574;-0,100;0,1;24;0;0,009;1,2;24;0;0,104;5,0;24;0;0,487;0;0,599;;;
10;8:00;05;2013;;30;15;6,8;362,53;127,756;-0,147;14:50;9;0,020;0,501;1076;539;0,050;0,354;362,53;155,447;-0,157;5:40;9;;0,184;;0;0,053;0,027;283,203;-0,304;0,685;0,381;341,29;66,438;0,000;0,004;0,004;;;0,034;0,004;349,641;-0,304;0,689;0,385;6,3;0,545;760;414;301,95;0,160;0,154;0,314;-0,26;0,1;24;0;0,009;1,4;24;0;0,120;4,8;24;0;0,416;0;0,545;;;
11;8:00;05;2013;;28;16;3,7;362,55;127,903;0,147;;;0,020;0,020;2094;42;0,027;0,167;362,55;155,604;0,157;5:45;9;;0,186;;0;0,029;0,343;283,507;0,304;0,206;0,510;341,29;66,438;0,000;0,004;0,004;;;0,018;0,004;349,945;0,304;0,210;0,514;2,0;0,196;;0;;;;;;0,4;24;0;0,033;1,6;24;0;0,137;0;24;0;0,026;0;0,196;;;
12;8:00;05;2013;;23;16;6,0;362,57;128,049;0,146;;;0,020;0,020;1100;22;0,044;0,166;362,57;155,761;0,157;;;;0,000;;0;0,047;0,157;283,810;0,303;0,020;0,323;341,30;66,487;0,049;0,004;0,004;;;0,029;0,053;350,297;0,352;0,024;0,376;2,0;0,173;;0;;;;;;0,4;24;0;0,035;1,6;24;0;0,138;0;24;0;0,000;0;0,173;;;
13;8:00;05;2013;;21;16;4,5;362,60;128,269;0,220;;;0,020;0,020;1100;22;0,033;0,240;362,60;155,996;0,235;;;;0,000;;0;0,035;0,235;284,265;0,455;0,020;0,475;341,30;66,487;0,000;0,004;0,004;;;0,022;0,004;350,752;0,455;0,024;0,479;2,0;0,173;831;144;301,75;0,134;-0,118;0,016;#ÁVALOR!;0,4;24;0;0,035;1,6;24;0;0,138;0;24;0;0,000;0;0,173;;;
14;8:00;05;2013;0,3;21;16;3,6;362,60;128,269;0,000;06:40;9;0,020;0,236;1205;284;0,027;0,236;362,60;155,996;0,000;6:00;9;;0,194;;0;0,028;0,194;284,265;0,000;0,430;0,430;341,31;66,536;0,049;0,004;0,004;;;0,018;0,053;350,801;0,049;0,434;0,483;2,7;0,228;831;189;301,84;0,147;0,142;0,289;0,273;0,9;24;0;0,074;1,7;24;0;0,146;0,1;24;0;0,008;0;0,228;;;
15;8:00;05;2013;0,8;24;14;5,7;362,60;128,269;0,000;04:40;9;0,020;0,171;1300;222;0,042;0,171;362,60;155,996;0,000;8:30;9;;0,275;;0;0,045;0,275;284,265;0,000;0,446;0,446;341,31;66,536;0,000;0,004;0,004;;;0,028;0,004;350,801;0,000;0,450;0,450;3,1;0,266;;0;;;;;;1,0;24;0;0,086;1,9;24;0;0,163;0,2;24;0;0,017;0;0,266;;;
16;8:00;05;2013;0,5;24;11;1,6;362,61;128,342;0,073;;;0,020;0,020;1400;28;0,012;0,093;362,61;156,074;0,078;6:30;9;;0,210;;0;0,01248;0,288;284,416;0,151;0,230;0,381;341,31;66,536;0,000;0,004;0,004;;;0,008;0,004;350,952;0,151;0,234;0,385;3,1;0,268;749;201;301,23;0,082;0,395;0,477;#ÁVALOR!;1,0;24;0;0,086;1,9;24;0;0,164;0,2;24;0;0,017;0;0,268;;;
17;8:00;05;2013;5,6;19;10;3,3;362,61;128,342;0,000;06:30;9;0,020;0,231;1416;327;0,024;0,231;362,61;156,074;0,000;6:30;9;;0,211;304;64;0,02574;0,211;284,416;0,000;0,442;0,442;341,32;66,585;0,049;0,004;0,014;;;0,016;0,063;351,001;0,049;0,456;0,505;3,1;0,268;655;175;301,21;0,080;0,608;0,688;0,211;1,0;24;0;0,086;1,9;24;0;0,164;0,2;24;0;0,017;0;0,268;;;
18;8:00;05;2013;5;17;9;1,6;362,62;128,415;0,073;03:00;9;0,020;0,117;2129;249;0,012;0,190;362,62;156,153;0,079;6:15;9;;0,202;;0;0,013;0,281;284,568;0,152;0,319;0,471;341,32;66,585;0,000;0,004;0,004;;;0,008;0,004;351,153;0,152;0,323;0,475;3,1;0,268;;0;;;;;;1,0;24;0;0,086;1,9;24;0;0,164;0,2;24;0;0,017;0;0,268;;;
19;8:00;05;2013;2,7;17;9;3,5;362,66;128,709;0,294;00:55;9;0,020;0,050;1270;64;0,026;0,344;362,66;156,468;0,315;;;;0,000;;0;0,028;0,315;285,177;0,609;0,050;0,659;341,33;66,635;0,050;0,004;0,004;;;0,018;0,054;351,812;0,659;0,054;0,713;3,1;0,268;;0;;;;;;1,0;24;0;0,086;1,9;24;0;0,164;0,2;24;0;0,017;0;0,268;;;
20;8:00;05;2013;0,3;17;9;3,5;362,69;128,930;0,221;;;0,020;0,020;1287;26;0,026;0,241;362,69;156,704;0,236;;;;0,000;;0;0,028;0,236;285,634;0,457;0,020;0,477;341,34;66,684;0,049;0,004;0,004;;;0,017;0,053;352,318;0,506;0,024;0,530;3,1;0,268;784;210;301,11;0,071;0,326;0,397;#ÁVALOR!;1,0;24;0;0,086;1,9;24;0;0,164;0,2;24;0;0,017;0;0,268;;;
21;8:00;05;2013;0,1;15;9;2,5;362,70;129,003;0,073;02:55;9;0,020;0,114;1310;149;0,018;0,187;362,70;156,782;0,078;7:25;9;;0,240;;0;0,020;0,318;285,785;0,151;0,354;0,505;341,35;66,733;0,049;0,004;0,004;;;0,012;0,053;352,518;0,200;0,358;0,558;3,0;0,259;819;212;301,06;0,066;0,410;0,476;0,079;1,0;24;0;0,086;1,8;24;0;0,156;0,2;24;0;0,017;0;0,259;;;
22;8:00;05;2013;0,2;18;10;1,8;362,71;129,077;0,074;02:50;9;0,020;0,112;1320;148;0,013;0,186;362,71;156,861;0,079;7:25;9;;0,240;;0;0,014;0,319;285,938;0,153;0,352;0,505;341,36;66,783;0,050;0,004;0,004;;;0,009;0,054;352,721;0,203;0,356;0,559;3,0;0,259;760;197;301,00;0,061;0,528;0,589;0,113;1,0;24;0;0,086;1,8;24;0;0,156;0,2;24;0;0,017;0;0,259;;;
23;8:00;05;2013;;23;10;4,2;362,72;129,150;0,073;02:45;9;0,020;0,109;1334;145;0,031;0,182;362,72;156,940;0,079;7:25;9;;0,240;;0;0,033;0,319;286,090;0,152;0,349;0,501;341,36;66,783;0,000;0,004;0,004;;;0,021;0,004;352,873;0,152;0,353;0,505;3,0;0,259;772;200;301,29;0,088;0,584;0,672;0,083;1,0;24;0;0,086;1,8;24;0;0,156;0,2;24;0;0,017;0;0,259;;;
24;8:00;05;2013;;26;12;4,8;362,72;129,150;0,000;02:30;9;0,020;0,101;2235;226;0,035;0,101;362,72;156,940;0,000;7:25;9;;0,240;;0;0,038;0,240;286,090;0,000;0,341;0,341;341,36;66,783;0,000;0,004;0,004;;;0,024;0,004;352,873;0,000;0,345;0,345;2,9;0,251;749;188;300,70;0,037;0,700;0,737;0,065;1,0;24;0;0,086;1,7;24;0;0,147;0,2;24;0;0,017;0;0,251;;;
25;8:00;05;2013;;26;13;5,8;362,74;129,298;0,148;;;0,020;0,020;1350;27;0,043;0,168;362,74;157,098;0,158;4:18;9;;0,139;;0;0,046;0,297;286,396;0,306;0,159;0,465;341,36;66,783;0,000;0,004;0,004;;;0,029;0,004;353,179;0,306;0,163;0,469;2,9;0,251;;0;;;;;;1,0;24;0;0,086;1,7;24;0;0,147;0,2;24;0;0,017;0;0,251;;;
26;8:00;05;2013;;26;13;5,7;362,76;129,445;0,147;;;0,020;0,020;1400;28;0,042;0,167;362,76;157,256;0,158;;;;0,000;;0;0,045;0,158;286,701;0,305;0,020;0,325;341,36;66,783;0,000;0,004;0,004;;;0,028;0,004;353,484;0,305;0,024;0,329;2,9;0,251;;0;;;;;;1,0;24;0;0,086;1,7;24;0;0,147;0,2;24;0;0,017;0;0,251;;;
27;8:00;05;2013;;22;14;4,3;362,78;129,593;0,148;;;0,020;0,020;1439;29;0,032;0,168;362,78;157,414;0,158;;;;0,000;;0;0,034;0,158;287,007;0,306;0,020;0,326;341,36;66,783;0,000;0,004;0,004;;;0,021;0,004;353,790;0,306;0,024;0,330;2,9;0,251;760;190;301,14;0,074;0,229;0,303;#ÁVALOR!;1,0;24;0;0,086;1,7;24;0;0,147;0,2;24;0;0,017;0;0,251;;;
28;8:00;05;2013;;21;12;4,7;362,78;129,593;0,000;02:50;9;0,020;0,112;1450;162;0,035;0,112;362,78;157,414;0,000;6:30;9;;0,211;;0;0,037;0,211;287,007;0,000;0,323;0,323;341,36;66,783;0,000;0,004;0,004;;;0,023;0,004;353,790;0,000;0,327;0,327;2,8;0,243;772;187;300,86;0,049;0,317;0,366;0,063;1,0;24;0;0,086;1,6;24;0;0,139;0,2;24;0;0,017;0;0,243;;;
29;8:00;05;2013;;20;12;1,7;362,78;129,593;0,000;03:20;9;0,020;0,128;1470;188;0,013;0,128;362,78;157,414;0,000;6:20;9;;0,205;;0;0,013;0,205;287,007;0,000;0,333;0,333;341,36;66,783;0,000;0,004;0,004;;;0,008;0,004;353,790;0,000;0,337;0,337;2,9;0,251;;0;300,65;0,033;0,429;0,462;0,096;1,0;24;0;0,086;1,7;24;0;0,147;0,2;24;0;0,017;0;0,251;;;
30;8:00;05;2013;;22;12;3,3;362,77;129,519;-0,074;02:55;9;0,020;0,115;1486;171;0,024;0,041;362,77;157,335;-0,079;6:25;9;;0,207;;0;0,026;0,128;286,854;-0,153;0,322;0,169;341,35;66,733;-0,050;0,004;0,004;;;0,017;-0,046;353,587;-0,203;0,326;0,123;2,9;0,251;760;190;300,77;0,042;0,486;0,528;0,066;1,0;24;0;0,086;1,7;24;0;0,147;0,2;24;0;0,017;0;0,251;;;
31;8:00;05;2013;;24;12;6,5;362,77;129,519;0,000;02:55;9;0,020;0,115;2293;264;0,048;0,115;362,77;157,335;0,000;6:55;9;;0,224;292;65;0,05135;0,224;286,854;0,000;0,339;0,339;341,35;66,733;0,000;0,004;0,004;;;0,032;0,004;353,587;0,000;0,343;0,343;2,9;;760;760;300,85;0,048;0,572;0,620;0,092;1,0;24;0;0,086;1,7;24;0;0,147;0,2;24;0;0,017;0;0,251;;;
1;8:00;06;2013;;26;13;9,1;362,76;129,445;-0,074;3:25;9;0,020;0,130;1560;203;0,067;0,056;362,76;157,256;-0,079;6:44;9;;0,217;;0;0,072;0,138;286,701;-0,153;0,347;0,194;341,35;66,733;0,000;0,004;0,004;;;0,045;0,004;353,434;-0,153;0,351;0,198;3,0;0,253;;0;;;;;;1,0;24;0;0,086;1,8;24;0;0,149;0,2;24;0;0,017;0;0,253;;;
2;8:00;06;2013;;26;12;5,6;362,78;129,593;0,148;;;0,020;0,020;1570;31;0,041;0,168;362,78;157,414;0,158;;;;0,000;;0;0,044;0,158;287,007;0,306;0,020;0,326;341,35;66,733;0,000;0,004;0,004;;;0,027;0,004;353,740;0,306;0,024;0,330;3,0;0,259;;0;;;;;;1,0;24;0;0,086;1,8;24;0;0,156;0,2;24;0;0,017;0;0,259;;;
3;8:00;06;2013;;26;15;7,8;362,80;129,741;0,148;;;0,020;0,020;1580;32;0,058;0,168;362,80;157,572;0,158;;;;0,000;;0;0,062;0,158;287,313;0,306;0,020;0,326;341,35;66,733;0,000;0,004;0,004;;;0,038;0,004;354,046;0,306;0,024;0,330;3,0;0,259;784;203;301,38;0,097;0,171;0,268;#ÁVALOR!;1,0;24;0;0,086;1,8;24;0;0,156;0,2;24;0;0,017;0;0,259;;;
4;8:00;06;2013;;25;16;10,4;362,80;129,741;0,000;2:20;9;0,020;0,096;1600;154;0,077;0,096;362,80;157,572;0,000;4:55;9;;0,159;;0;0,082;0,159;287,313;0,000;0,255;0,255;341,34;66,684;-0,049;0,004;0,004;;;0,051;-0,045;353,997;-0,049;0,259;0,210;3,2;0,276;784;216;301,03;0,064;0,211;0,275;0,007;1,0;24;0;0,086;2,0;24;0;0,172;0,2;24;0;0,017;0;0,276;;;
5;8:00;06;2013;;26;17;9,4;362,80;129,741;0,000;2:25;9;0,020;0,098;1615;158;0,070;0,098;362,80;157,572;0,000;4:55;9;;0,159;;0;0,074;0,159;287,313;0,000;0,257;0,257;341,33;66,635;-0,049;0,004;0,004;;;0,046;-0,045;353,948;-0,049;0,261;0,212;3,2;0,276;;0;300,62;0,031;0,223;0,254;-0,021;1,0;24;0;0,086;2,0;24;0;0,173;0,2;24;0;0,017;0;0,276;;;
6;8:00;06;2013;;27;15;7,9;362,80;129,741;0,000;2:55;9;0,020;0,115;2352;270;0,058;0,115;362,80;157,572;0,000;5:48;9;;0,188;;0;0,062;0,188;287,313;0,000;0,303;0,303;341,32;66,585;-0,050;0,004;0,004;;;0,040;-0,046;353,898;-0,050;0,307;0,257;3,4;0,293;772;226;300,51;0,023;0,271;0,294;0,04;1,0;24;0;0,086;2,2;24;0;0,189;0,2;24;0;0,017;0;0,293;;;
7;8:00;06;2013;;24;13;5,7;362,79;129,667;-0,074;2:55;9;0,020;0,115;1638;188;0,042;0,041;362,79;157,493;-0,079;5:40;9;;0,184;;0;0,045;0,105;287,160;-0,153;0,299;0,146;341,32;66,585;0,000;0,004;0,004;;;0,028;0,004;353,745;-0,153;0,303;0,150;3,4;0,294;807;237;300,80;0,043;0,212;0,255;-0,039;1,0;24;0;0,086;2,2;24;0;0,190;0,2;24;0;0,017;0;0,294;;;
8;8:00;06;2013;;22;12;3,0;362,77;129,519;-0,148;4:50;9;0,020;0,177;1640;290;0,022;0,029;362,77;157,335;-0,158;8:40;9;;0,281;;0;0,024;0,123;286,854;-0,306;0,458;0,152;341,30;66,487;-0,098;0,004;0,098;;;0,015;0,000;353,341;-0,404;0,556;0,152;3,4;0,294;;0;;;;;;1,0;24;0;0,086;2,2;24;0;0,190;0,2;24;0;0,017;0;0,294;;;
9;8:00;06;2013;;19;13;3,0;362,78;129,593;0,074;;;0,020;0,020;1645;33;0,022;0,094;362,78;157,414;0,079;;;;0,000;;0;0,024;0,079;287,007;0,153;0,020;0,173;341,30;66,487;0,000;0,004;0,004;;;0,015;0,004;353,494;0,153;0,024;0,177;3,4;0,294;;0;;;;;;1,0;24;0;0,086;2,2;24;0;0,190;0,2;24;0;0,017;0;0,294;;;
10;8:00;06;2013;;21;14;4,6;362,79;129,667;0,074;;;0,020;0,020;1650;33;0,034;0,094;362,79;157,493;0,079;;;;0,000;;0;0,036;0,079;287,160;0,153;0,020;0,173;341,30;66,487;0,000;0,004;0,004;;;0,023;0,004;353,647;0,153;0,024;0,177;3,4;0,294;760;223;300,85;0,048;0,044;0,092;#ÁVALOR!;1,0;24;0;0,086;2,2;24;0;0,190;0,2;24;0;0,017;0;0,294;;;
11;8:00;06;2013;;26;14;3,9;362,79;129,667;0,000;2:50;9;0,020;0,112;1650;185;0,029;0,112;362,79;157,493;0,000;7:45;9;;0,251;;0;0,031;0,251;287,160;0,000;0,363;0,363;341,30;66,487;0,000;0,004;0,004;;;0,019;0,004;353,647;0,000;0,367;0,367;3,5;0,301;690;207;301,08;0,068;0,070;0,138;0,046;1,0;24;0;0,086;2,3;24;0;0,197;0,2;24;0;0,017;0;0,301;;;
12;8:00;06;2013;;30;15;6,6;362,79;129,667;0,000;2:55;9;0,020;0,114;1670;190;0,049;0,114;362,79;157,493;0,000;7:40;9;;0,248;;0;0,052;0,248;287,160;0,000;0,362;0,362;341,30;66,487;0,000;0,004;0,004;;;0,032;0,004;353,647;0,000;0,366;0,366;3,5;0,302;;0;301,05;0,066;0,153;0,219;0,081;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
13;8:00;06;2013;;31;17;9,5;362,78;129,593;-0,074;2:48;9;0,020;0,110;1700;187;0,070;0,036;362,78;157,414;-0,079;6:50;9;;0,221;293;65;0,075;0,142;287,007;-0,153;0,331;0,178;341,29;66,438;-0,049;0,004;0,004;;;0,047;-0,045;353,445;-0,202;0,335;0,133;3,5;0,302;772;233;300,88;0,051;0,218;0,269;0,05;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
14;8:00;06;2013;;32;19;10,7;362,78;129,593;0,000;2:50;9;0,020;0,112;1743;195;0,079;0,112;362,78;157,414;0,000;6:53;9;;0,223;;0;0,085;0,223;287,007;0,000;0,335;0,335;341,29;66,438;0,000;0,004;0,004;;;0,053;0,004;353,445;0,000;0,339;0,339;3,5;0,302;749;226;301,02;0,063;0,256;0,319;0,050;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
15;8:00;06;2013;;31;20;11,4;362,77;129,519;-0,074;4:50;9;0,020;0,177;2504;443;0,084;0,103;362,77;157,335;-0,079;13:30;9;;0,437;;0;0,090;0,358;286,854;-0,153;0,614;0,461;341,28;66,388;-0,050;0,004;0,004;;;0,057;-0,046;353,242;-0,203;0,618;0,415;3,5;0,302;;0;;;;;;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
16;8:00;06;2013;;33;20;7,1;362,77;129,519;0,000;;;0,020;0,020;1760;35;0,053;0,020;362,77;157,335;0,000;;;;0,000;;0;0,05609;0,000;286,854;0,000;0,020;0,020;341,28;66,388;0,000;0,004;0,004;;;0,035;0,004;353,242;0,000;0,024;0,024;3,5;0,302;;0;;;;;;1,0;24;0;0,086;2,3;24;0;0,199;0,2;24;0;0,017;0;0,302;;;
