Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
23;8:00;02;2018;;14;0;2,0;349,50;55,439;-0,041;01:00;11;0,020;0,064;3089;198;0,008;0,023;341,38;41,576;0,033;;;;0,000;;0;0,007;0,033;97,015;-0,008;0,064;0,056;329,25;21,757;-0,028;0,004;0,036;;;0,006;0,008;118,772;-0,036;0,100;0,064;1,55;0,134;2024;271;300,86;0,049;0,265;0,314;0,010;1,2;24;0;0,104;0,0;24;0;0,000;0,35;24;0;0,030;0;0,134;;;
24;8:00;02;2018;;13;0;3,7;349,48;55,356;-0,083;02:00;11;0,020;0,099;3077;305;0,015;0,016;341,39;41,610;0,034;;;;0,000;;0;0,013;0,034;96,966;-0,049;0,099;0,050;329,24;21,730;-0,027;0,004;0,036;;;0,010;0,009;118,696;-0,076;0,135;0,059;1,55;0,134;;0;;;;;;1,2;24;0;0,104;0,0;24;0;0,000;0,35;24;0;0,030;0;0,134;;;
25;8:00;02;2018;0,9;12;8;0,3;349,47;55,314;-0,042;02:00;11;0,020;0,100;;0;0,001;0,058;341,40;41,643;0,033;;;;0,000;;0;0,001;0,033;96,957;-0,009;0,100;0,091;329,23;21,703;-0,027;0,004;0,036;;;0,001;0,009;118,660;-0,036;0,136;0,100;1,55;0,134;;0;;;;;;1,2;24;0;0,104;0,0;24;0;0,000;0,35;24;0;0,030;0;0,134;;;
26;8:00;02;2018;0,2;13;5;1,2;349,45;55,232;-0,082;02:00;11;0,020;0,100;;0;0,005;0,018;341,40;41,643;0,000;;;;0,000;;0;0,004;0,000;96,875;-0,082;0,100;0,018;329,21;21,648;-0,055;0,004;0,036;;;0,003;-0,019;118,523;-0,137;0,136;-0,001;1,55;0,134;2050;275;301,90;0,156;0,087;0,243;#ÁVALOR!;1,2;24;0;0,104;0,0;24;0;0,000;0,35;24;0;0,030;0;0,134;;;
27;8:00;02;2018;3,5;16;5;0,6;349,44;55,190;-0,042;02:00;11;0,020;0,099;;0;0,003;0,057;341,41;41,676;0,033;;;;0,000;;0;0,002;0,033;96,866;-0,009;0,099;0,090;329,22;21,676;0,028;0,004;0,004;;;0,002;0,032;118,542;0,019;0,103;0,122;1,55;0,134;;0;301,65;0,124;0,087;0,211;-0,032;1,2;24;0;0,104;0,0;24;0;0,000;0,35;24;0;0,030;0;0,134;;;
28;8:00;02;2018;1,0;15;10;0,2;349,43;55,149;-0,041;01:30;11;0,020;0,080;;0;0,001;0,039;341,41;41,676;0,000;;;;0,000;;0;0,001;0,000;96,825;-0,041;0,080;0,039;329,22;21,676;0,000;0,004;0,004;;;0,001;0,004;118,501;-0,041;0,084;0,043;1,45;0,125;;0;;;;;;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
1;8:00;03;2018;15,0;14;10;1,5;349,44;55,190;0,041;01:30;11;0,020;0,079;;0;0,006;0,120;341,42;41,710;0,034;;;;0,000;;0;0,005;0,034;96,900;0,075;0,079;0,154;329,24;21,730;0,054;0,004;0,036;;;0,004;0,090;118,630;0,129;0,115;0,244;1,45;0,125;;0;301,47;0,106;0,087;0,193;0,193;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
2;8:00;03;2018;17,0;16;10;1,5;349,82;56,777;1,587;02:05;11;0,020;0,104;;0;0,006;1,691;341,63;42,413;0,703;;;;0,000;;0;0,005;0,703;99,190;2,290;0,104;2,394;329,74;23,118;1,388;0,004;0,004;;;0,004;1,392;122,308;3,678;0,108;3,786;2,05;0,177;;0;301,55;0,114;0,034;0,148;-0,045;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;
3;8:00;03;2018;32,5;11;10;1,0;350,75;60,777;4,000;03:00;11;0,020;0,139;3042;0;0,004;4,139;342,50;45,395;2,982;;;;0,000;;0;0,003;2,982;106,172;6,982;0,139;7,121;330,86;26,379;3,261;0,004;0,072;;;0,003;3,333;132,551;10,243;0,211;10,454;1,75;0,151;;0;;;;;;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
4;8:00;03;2018;12,5;14;10;1,0;351,17;62,638;1,861;;;0,020;0,020;;0;0,004;1,881;342,84;46,591;1,196;;;;0,000;;0;0,004;1,196;109,229;3,057;0,020;3,077;331,51;28,363;1,984;0,004;0,004;;;0,003;1,988;137,592;5,041;0,024;5,065;1,75;0,151;;0;;;;;;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
5;8:00;03;2018;8,7;16;10;0,5;351,53;64,259;1,621;;;0,020;0,020;;0;0,002;1,641;343,27;48,129;1,538;;;;0,000;;0;0,002;1,538;112,388;3,159;0,020;3,179;331,91;29,619;1,256;0,004;0,074;;;0,002;1,330;142,007;4,415;0,094;4,509;1,75;0,151;1990;301;300,65;0,033;0,118;0,151;#ÁVALOR!;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
6;8:00;03;2018;6,1;14;9;1,3;352,02;66,502;2,243;00:12;;0,020;0,049;;0;0,006;2,292;343,92;50,510;2,381;00:10;;;0,050;;0;0,005;2,431;117,012;4,624;0,099;4,723;332,45;31,303;1,684;0,004;0,040;;;0,004;1,724;148,315;6,308;0,139;6,447;1,75;0,151;;0;301,26;0,085;0,006;0,091;0,067;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
7;8:00;03;2018;9,7;13;6;1,0;352,22;67,430;0,928;00:12;11;0,020;0,112;2995;335;0,005;1,040;344,18;51,480;0,970;;;;0,000;;0;0,004;0,970;118,910;1,898;0,112;2,010;332,81;32,440;1,137;0,004;0,040;;;0,003;1,177;151,350;3,035;0,152;3,187;1,75;0,151;;0;301,60;0,119;0,168;0,287;0,196;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
8;8:00;03;2018;20,3;14;6;2,6;352,52;68,835;1,405;;11;0,020;0,099;3065;;0,012;1,504;344,54;52,841;1,361;;;;0,000;;0;0,010;1,361;121,676;2,766;0,099;2,865;333,06;33,244;0,804;0,004;0,042;;;0,008;0,846;154,920;3,570;0,141;3,711;1,75;0,151;;0;301,40;0,099;0,164;0,263;-0,024;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
9;8:00;03;2018;1,2;15;8;0,7;352,96;70,926;2,091;00:10;11;0,020;0,109;2539;;0,003;2,200;345,25;55,578;2,737;00:10;;;0,012;;0;0,003;2,749;126,504;4,828;0,121;4,949;333,52;34,756;1,512;0,004;0,041;;;0,002;1,553;161,260;6,340;0,162;6,502;1,75;0,151;;0;301,64;0,123;0,261;0,384;0,121;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
10;8:00;03;2018;0,5;12;8;1,0;353,13;71,743;0,817;;11;0,020;0,100;3077;;0,005;0,917;345,47;56,441;0,863;;;;0,000;;0;0,004;0,863;128,184;1,680;0,100;1,780;333,79;35,664;0,908;0,004;0,017;;;0,003;0,925;163,848;2,588;0,117;2,705;1,75;0,151;;0;;;;;;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
11;8:00;03;2018;7,1;16;8;0,7;353,35;72,810;1,067;;;0,020;0,020;;0;0,003;1,087;345,71;57,390;0,949;;;;0,000;;0;0,003;0,949;130,200;2,016;0,020;2,036;333,98;36,311;0,647;0,004;0,004;;;0,002;0,651;166,511;2,663;0,024;2,687;1,75;0,151;;0;;;;;;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
12;8:00;03;2018;3,8;14;8;0,8;353,59;73,983;1,173;;;0,020;0,020;;0;0,004;1,193;346,06;58,789;1,399;;;;0,000;;0;0,003;1,399;132,772;2,572;0,020;2,592;334,21;37,104;0,793;0,004;0,004;;;0,003;0,797;169,876;3,365;0,024;3,389;1,75;0,151;;0;300,92;0,055;0,380;0,435;#ÁVALOR!;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
13;8:00;03;2018;1,3;15;8;2,0;353,72;74,624;0,641;;10,8;0,020;0,082;3054;;0,010;0,723;346,28;59,678;0,889;;;;0,000;;0;0,008;0,889;134,302;1,530;0,082;1,612;334,46;37,976;0,872;0,004;0,004;;;0,007;0,876;172,278;2,402;0,086;2,488;1,75;0,151;;0;301,14;0,074;0,339;0,413;-0,022;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
14;8:00;03;2018;0,2;18;10;1,1;353,85;75,267;0,643;;;0,020;0,020;1088;;0,005;0,663;346,46;60,411;0,733;;;;0,000;;0;0,004;0,733;135,678;1,376;0,020;1,396;334,62;38,541;0,565;0,004;0,004;;;0,004;0,569;174,219;1,941;0,024;1,965;1,75;0,151;;0;301,15;0,074;0,181;0,255;-0,158;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
15;8:00;03;2018;5,8;17;10;2,6;353,94;75,715;0,448;00:10;10,8;0,020;0,090;3018;272;0,013;0,538;346,63;61,109;0,698;;;;0,000;;0;0,011;0,698;136,824;1,146;0,090;1,236;334,73;38,931;0,390;0,004;0,043;;;0,009;0,433;175,755;1,536;0,133;1,669;1,75;0,151;1743;264;301,57;0,116;0,215;0,331;0,076;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
16;8:00;03;2018;0,5;15;10;2,0;354,16;76,816;1,101;02:00;10,8;0,020;0,097;2972;288;0,010;1,198;346,84;61,977;0,868;;;;0,000;;0;0,008;0,868;138,793;1,969;0,097;2,066;334,90;39,540;0,609;0,004;0,004;;;0,007;0,613;178,333;2,578;0,101;2,679;1,75;0,151;;0;301,46;0,105;0,158;0,263;-0,068;1,4;24;0;0,121;0,0;24;0;0,000;0,35;24;0;0,030;0;0,151;;;
17;8:00;03;2018;1,0;13;6;2,7;354,30;77,521;0,705;02:00;10,8;0,020;0,096;;0;0,014;0,801;346,96;62,477;0,500;;;;0,000;;0;0,011;0,500;139,998;1,205;0,096;1,301;335,06;40,117;0,577;0,004;0,004;;;0,010;0,581;180,115;1,782;0,100;1,882;1,45;0,118;;0;;;;;;1,1;24;0;0,088;0,0;24;0;0,000;0,35;24;0;0,030;0;0,118;;;
18;8:00;03;2018;23,3;14;6;1,9;354,61;79,097;1,576;01:30;10,5;0,020;0,077;;0;0,010;1,653;347,78;65,972;3,495;;;;0,000;;0;0,008;3,495;145,069;5,071;0,077;5,148;335,36;41,213;1,096;0,004;0,044;;;0,007;1,140;186,282;6,167;0,121;6,288;1,45;0,125;;0;;;;;;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
19;8:00;03;2018;3,2;12;7;0,9;355,33;82,832;3,735;01:30;10,5;0,020;0,076;;0;0,005;3,811;348,67;69,945;3,973;;;;0,000;;0;0,004;3,973;152,777;7,708;0,076;7,784;336,06;43,839;2,626;0,004;0,044;;;0,003;2,670;196,616;10,334;0,120;10,454;1,45;0,125;;0;301,30;0,089;0,418;0,507;#ÁVALOR!;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
20;8:00;03;2018;2,0;14;5;0,6;355,61;84,316;1,484;;;0,020;0,020;1310;26;0,003;1,504;349,03;71,611;1,666;;;;0,000;;0;0,003;1,666;155,927;3,150;0,020;3,170;336,43;45,262;1,423;0,004;0,004;;;0,002;1,427;201,189;4,573;0,024;4,597;1,45;0,125;;0;301,70;0,129;0,389;0,518;0,011;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
21;8:00;03;2018;1,2;11;3;3,3;355,86;85,657;1,341;;;0,020;0,020;2984;60;0,018;1,361;349,28;72,787;1,176;;;;0,000;;0;0,016;1,176;158,444;2,517;0,020;2,537;336,64;46,080;0,818;0,004;0,004;;;0,013;0,822;204,524;3,335;0,024;3,359;1,45;0,125;;0;301,73;0,132;0,348;0,480;-0,038;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
22;8:00;03;2018;;12;3;2,5;355,99;86,360;0,703;;;0,020;0,020;;0;0,014;0,723;349,45;73,597;0,810;;;;0,000;;0;0,012;0,810;159,957;1,513;0,020;1,533;336,77;46,591;0,511;0,004;0,004;;;0,010;0,515;206,548;2,024;0,024;2,048;1,45;0,125;1603;201;301,92;0,158;0,336;0,494;0,014;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
23;8:00;03;2018;;14;4;2,4;356,10;86,958;0,598;;;0,020;0,020;;0;0,013;0,618;349,63;74,461;0,864;;;;0,000;;0;0,012;0,864;161,419;1,462;0,020;1,482;336,86;46,945;0,354;0,004;0,004;;;0,009;0,358;208,364;1,816;0,024;1,840;1,45;0,125;;0;301,92;0,158;0,285;0,443;-0,051;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
24;8:00;03;2018;5,0;13;7;0,6;356,23;87,669;0,711;00:16;;0,020;0,039;;0;0,003;0,750;349,78;75,186;0,725;00:10;;;0,013;;0;0,003;0,738;162,855;1,436;0,052;1,488;336,95;47,302;0,357;0,004;0,045;;;0,002;0,402;210,157;1,793;0,097;1,890;1,45;0,125;;0;;;;;;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
25;8:00;03;2018;2,7;13;7;2,8;356,43;88,770;1,101;;;0,020;0,020;;0;0,015;1,121;349,96;76,063;0,877;;;;0,000;;0;0,014;0,877;164,833;1,978;0,020;1,998;337,03;47,619;0,317;0,004;0,045;;;0,011;0,362;212,452;2,295;0,065;2,360;1,45;0,125;;0;;;;;;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
26;8:00;03;2018;4,2;12;4;0,6;356,69;90,216;1,446;;;0,020;0,020;;0;0,003;1,466;350,23;77,389;1,326;;;;0,000;;0;0,003;1,326;167,605;2,772;0,020;2,792;337,13;48,018;0,399;0,004;0,087;;;0,002;0,486;215,623;3,171;0,107;3,278;1,45;0,125;;0;300,93;0,056;0,453;0,509;#ÁVALOR!;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
27;8:00;03;2018;;16;6;2,9;356,83;91,001;0,785;;;0,020;0,020;3065;61;0,016;0,805;350,38;78,131;0,742;;;;0,000;;0;0,014;0,742;169,132;1,527;0,020;1,547;337,26;48,539;0,521;0,004;0,088;;;0,012;0,609;217,671;2,048;0,108;2,156;1,45;0,125;;0;300,79;0,043;0,482;0,525;0,016;1,1;24;0;0,095;0,0;24;0;0,000;0,35;24;0;0,030;0;0,125;;;
28;8:00;03;2018;;21;6;1,8;356,93;91,565;0,564;;;0,020;0,020;;0;0,010;0,584;350,53;78,875;0,744;;;;0,000;;0;0,009;0,744;170,440;1,308;0,020;1,328;337,35;48,901;0,362;0,004;0,004;;;0,007;0,366;219,341;1,670;0,024;1,694;1,25;0,109;;0;300,81;0,044;0,428;0,472;-0,053;0,9;24;0;0,079;0,0;24;0;0,000;0,35;24;0;0,030;0;0,109;;;
29;8:00;03;2018;;22;8;4,0;357,03;92,132;0,567;00:16;;0,020;0,039;;0;0,023;0,606;350,65;79,473;0,598;;;;0,000;;0;0,020;0,598;171,605;1,165;0,039;1,204;337,43;49,224;0,323;0,004;0,004;;;0,016;0,327;220,829;1,488;0,043;1,531;1,25;0,108;;0;;;;;;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
30;8:00;03;2018;;17;9;3,0;357,11;92,587;0,455;;;0,020;0,020;;0;0,017;0,475;350,73;79,872;0,399;;;;0,000;;0;0,015;0,399;172,459;0,854;0,020;0,874;337,49;49,467;0,243;0,004;0,046;;;0,012;0,289;221,926;1,097;0,066;1,163;1,25;0,108;;0;;;;;;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
31;8:00;03;2018;3,7;14;8;0,7;357,19;93,044;0,457;;;0,020;0,020;;0;0,004;0,477;350,92;80,823;0,951;;;;0,000;;0;0,003503684;0,951;173,867;1,408;0,020;1,428;337,54;49,670;0,203;0,004;0,046;;;0,003;0,249;223,537;1,611;0,066;1,677;1,25;0,108;;0;;;;;;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
1;8:00;04;2018;;15;6;6,8;357,27;93,502;0,458;;;0,020;0,020;;0;0,039;0,478;351,00;81,225;0,402;;;;0,000;;0;0,034;0,402;174,727;0,860;0,020;0,880;337,58;49,833;0,163;0,004;0,046;;;0,028;0,209;224,560;1,023;0,066;1,089;1,25;0,108;;0;;;;;;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
2;8:00;04;2018;;16;10;10,4;357,33;93,848;0,346;;;0,020;0,020;;0;0,060;0,366;351,10;81,727;0,502;;;;0,000;;0;0,052;0,502;175,575;0,848;0,020;0,868;337,62;49,996;0,163;0,004;0,046;;;0,042;0,209;225,571;1,011;0,066;1,077;1,25;0,108;;0;301,33;0,092;0,292;0,384;#ÁVALOR!;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
3;8:00;04;2018;;20;12;2,5;357,39;94,194;0,346;;;0,020;0,020;2983;60;0,014;0,366;351,17;82,079;0,352;;;;0,000;;0;0,013;0,352;176,273;0,698;0,020;0,718;337,65;50,118;0,122;0,004;0,046;;;0,010;0,168;226,391;0,820;0,066;0,886;1,25;0,108;1322;143;301,05;0,066;0,296;0,362;-0,022;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
4;8:00;04;2018;;20;12;5,7;357,43;94,426;0,232;;;0,020;0,020;3065;61;0,033;0,252;351,27;82,583;0,504;;;;0,000;;0;0,029;0,504;177,009;0,736;0,020;0,756;337,66;50,159;0,041;0,004;0,046;;;0,023;0,087;227,168;0,777;0,066;0,843;1,25;0,108;;0;301,47;0,106;0,219;0,325;-0,037;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
5;8:00;04;2018;;19;8;2,7;357,49;94,774;0,348;00:45;10,2;0,020;0,049;;0;0,016;0,397;351,35;82,987;0,404;;;;0,000;;0;0,014;0,404;177,761;0,752;0,049;0,801;337,68;50,241;0,082;0,004;0,046;;;0,011;0,128;228,002;0,834;0,095;0,929;1,25;0,108;;0;301,06;0,066;0,305;0,371;0,046;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
6;8:00;04;2018;;19;8;4,9;357,53;95,006;0,232;;;0,020;0,020;;0;0,028;0,252;351,44;83,442;0,455;;;;0,000;;0;0,025;0,455;178,448;0,687;0,020;0,707;337,69;50,282;0,041;0,004;0,046;;;0,020;0,087;228,730;0,728;0,066;0,794;1,25;0,108;;0;301,48;0,107;0,257;0,364;-0,007;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
7;8:00;04;2018;;21;10;3,3;357,57;95,239;0,233;;;0,020;0,020;;0;0,019;0,253;351,50;83,746;0,304;;;;0,000;;0;0,017;0,304;178,985;0,537;0,020;0,557;337,70;50,323;0,041;0,004;0,046;;;0,014;0,087;229,308;0,578;0,066;0,644;1,25;0,108;;0;;;;;;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
8;8:00;04;2018;3,2;15;9;4,2;357,63;95,590;0,351;;;0,020;0,020;;0;0,025;0,371;351,58;84,152;0,406;;;;0,000;;0;0,021;0,406;179,742;0,757;0,020;0,777;337,71;50,364;0,041;0,004;0,046;;;0,017;0,087;230,106;0,798;0,066;0,864;1,25;0,108;;0;;;;;;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
9;8:00;04;2018;;16;7;2,4;357,67;95,824;0,234;;;0,020;0,020;;0;0,014;0,254;351,66;84,559;0,407;;;;0,000;;0;0,012;0,407;180,383;0,641;0,020;0,661;337,72;50,405;0,041;0,004;0,046;;;0,010;0,087;230,788;0,682;0,066;0,748;1,25;0,108;;0;301,40;0,099;0,251;0,350;#ÁVALOR!;0,9;24;0;0,078;0,0;24;0;0,000;0,35;24;0;0,030;0;0,108;;;
10;8:00;04;2018;0;14;7;1,7;357,72;96,118;0,294;;;0,020;0,020;;0;0,010;0,314;351,73;84,916;0,357;;;;0,000;;0;0,009;0,357;181,034;0,651;0,020;0,671;337,73;50,446;0,041;0,004;0,046;;;0,007;0,087;231,480;0,692;0,066;0,758;1,05;0,091;;0;301,07;0,067;0,307;0,374;0,024;0,7;24;0;0,060;0,0;24;0;0,000;0,35;24;0;0,030;0;0,091;;;
11;8:00;04;2018;17,7;13;7;1,2;357,82;96,707;0,589;;;0,020;0,020;;0;0,007;0,609;351,90;85,788;0,872;;;;0,000;;0;0,006;0,872;182,495;1,461;0,020;1,481;337,78;50,651;0,205;0,004;0,046;;;0,005;0,251;233,146;1,666;0,066;1,732;1,05;0,091;;0;301,56;0,115;0,200;0,315;-0,059;0,7;24;0;0,060;0,0;24;0;0,000;0,35;24;0;0,030;0;0,091;;;
12;8:00;04;2018;;14;7;3,8;357,95;97,477;0,770;;;0,020;0,020;;0;0,023;0,790;352,02;86,408;0,620;;;;0,000;;0;0,020;0,620;183,885;1,390;0,020;1,410;337,90;51,146;0,495;0,004;0,004;;;0,016;0,499;235,031;1,885;0,024;1,909;1,05;0,091;;0;301,58;0,117;0,226;0,343;0,028;0,7;24;0;0,060;0,0;24;0;0,000;0,35;24;0;0,030;0;0,091;;;
13;8:00;04;2018;9,0;13;6;0,3;358,08;98,253;0,776;;;0,020;0,020;;0;0,002;0,796;352,16;87,140;0,732;;;;0,000;;0;0,002;0,732;185,393;1,508;0,020;1,528;338,00;51,560;0,414;0,004;0,004;;;0,001;0,418;236,953;1,922;0,024;1,946;1,05;0,091;;0;301,63;0,122;0,140;0,262;-0,081;0,7;24;0;0,060;0,0;24;0;0,000;0,35;24;0;0,030;0;0,091;;;
14;8:00;04;2018;7,5;10;5;6,7;358,27;99,395;1,142;00:06;;0,020;0,025;3030;76;0,040;1,167;352,29;87,829;0,689;;;;0,000;;0;0,036;0,689;187,224;1,831;0,025;1,856;338,19;52,353;0,793;0,004;0,047;;;0,028;0,840;239,577;2,624;0,072;2,696;0,85;0,073;1264;93;;;;;;0,5;24;0;0,043;0,0;24;0;0,000;0,35;24;0;0,030;0;0,073;;;
15;8:00;04;2018;;18;5;1,6;358,38;100,061;0,666;;;0,020;0,020;;0;0,010;0,686;352,38;88,312;0,483;;;;0,000;;0;0,009;0,483;188,373;1,149;0,020;1,169;338,37;53,111;0,758;0,004;0,047;;;0,007;0,805;241,484;1,907;0,067;1,974;0,85;0,073;;0;;;;;;0,5;24;0;0,043;0,0;24;0;0,000;0,35;24;0;0,030;0;0,073;;;
16;8:00;04;2018;0,4;19;9;3,8;358,45;100,487;0,426;;;0,020;0,020;;0;0,023;0,446;352,48;88,857;0,545;;;;0,000;;0;0,021;0,545;189,344;0,971;0,020;0,991;338,43;53,365;0,254;0,004;0,047;;;0,016;0,301;242,709;1,225;0,067;1,292;0,85;0,073;;0;301,11;0,071;0,368;0,439;#ÁVALOR!;0,5;24;0;0,043;0,0;24;0;0,000;0,35;24;0;0,030;0;0,073;;;
17;8:00;04;2018;;17;9;4,1;358,53;100,975;0,488;;;0,020;0,020;2925;59;0,025;0,508;352,57;89,356;0,499;;;;0,000;;0;0,023;0,499;190,331;0,987;0,020;1,007;338,51;53,705;0,340;0,004;0,004;;;0,017;0,344;244,036;1,327;0,024;1,351;0,85;0,073;;0;301,15;0,074;0,357;0,431;-0,008;0,5;24;0;0,043;0,0;24;0;0,000;0,35;24;0;0,030;0;0,073;;;
18;8:00;04;2018;;20;8;5,5;358,59;101,343;0,368;;;0,020;0,020;;0;0,034;0,388;352,66;89,864;0,508;;;;0,000;;0;0,031;0,508;191,207;0,876;0,020;0,896;338,54;53,833;0,128;0,004;0,047;;;0,023;0,175;245,040;1,004;0,067;1,071;0,85;0,073;1182;87;301,27;0,086;0,365;0,451;0,02;0,5;24;0;0,043;0,0;24;0;0,000;0,35;24;0;0,030;0;0,073;;;
19;8:00;04;2018;;21;14;6,5;358,64;101,650;0,307;;;0,020;0,020;;0;0,040;0,327;352,75;90,383;0,519;;;;0,000;;0;0,037;0,519;192,033;0,826;0,020;0,846;338,58;54,004;0,171;0,004;0,004;;;0,028;0,175;246,037;0,997;0,024;1,021;0,85;0,066;;0;301,50;0,109;0,336;0,445;-0,006;0,5;20;0;0,036;0,0;24;0;0,000;0,35;24;0;0,030;0;0,066;;;
20;8:00;04;2018;;20;13;5,3;358,69;101,958;0,308;;;0,020;0,020;;0;0,033;0,328;352,81;90,735;0,352;;;;0,000;;0;0,031;0,352;192,693;0,660;0,020;0,680;338,62;54,176;0,172;0,004;0,004;;;0,023;0,176;246,869;0,832;0,024;0,856;0,85;0,073;;0;301,43;0,102;0,312;0,414;-0,031;0,5;24;0;0,043;0,0;24;0;0,000;0,35;24;0;0,030;0;0,073;;;
21;8:00;04;2018;0,1;17;12;2,5;358,72;102,143;0,185;;;0,020;0,020;;0;0,015;0,205;352,86;91,033;0,298;;;;0,000;;0;0,015;0,298;193,176;0,483;0,020;0,503;338,65;54,304;0,128;0,004;0,004;;;0,011;0,132;247,480;0,611;0,024;0,635;0,85;0,073;;0;;;;;;0,5;24;0;0,043;0,0;24;0;0,000;0,35;24;0;0,030;0;0,073;;;
