Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
27;8:00;04;2019;;19;9;4,0;361,02;117,131;-0,137;02:30;18;0,020;0,182;;0;0,027;0,045;361,02;143,945;-0,148;06:00;9,5;;0,203;;0;0,030;0,055;261,076;-0,285;0,385;0,100;339,95;60,071;0,046;0,004;0,004;;;0,018;0,050;321,147;-0,239;0,389;0,150;2,55;0,220;;0;;;;;;1,8;24;0;0,156;0,4;24;0;0,035;0,35;24;0;0,030;0;0,220;;;
28;8:00;04;2019;;21;9;6,6;361,02;117,131;0,000;;;0,020;0,020;;0;0,046;0,020;361,02;143,945;0,000;;;;0,000;;0;0,049;0,000;261,076;0,000;0,020;0,020;339,95;60,071;0,000;0,004;0,004;;;0,030;0,004;321,147;0,000;0,024;0,024;2,55;0,220;;0;;;;;;1,8;24;0;0,156;0,4;24;0;0,035;0,35;24;0;0,030;0;0,220;;;
29;8:00;04;2019;;22;15;7,5;361,01;117,062;-0,069;;;0,020;0,020;;0;0,052;-0,049;361,01;143,871;-0,074;;;;0,000;;0;0,056;-0,074;260,933;-0,143;0,020;-0,123;339,96;60,116;0,045;0,004;0,004;;;0,034;0,049;321,049;-0,098;0,024;-0,074;2,55;0,220;912;201;301,57;0,116;0,110;0,226;#ÁVALOR!;1,8;24;0;0,156;0,4;24;0;0,035;0,35;24;0;0,030;0;0,220;;;
30;8:00;04;2019;;22;13;7,7;361,00;116,993;-0,069;02:00;16;0,020;0,134;;0;0,053;0,065;361,00;143,797;-0,074;02:00;20;;0,152;;0;0,057;0,078;260,790;-0,143;0,286;0,143;339,96;60,116;0,000;0,004;0,004;;;0,035;0,004;320,906;-0,143;0,290;0,147;2,65;0,229;889;204;301,58;0,117;0,060;0,177;-0,049;1,8;24;0;0,156;0,5;24;0;0,043;0,35;24;0;0,030;0;0,229;;;
1;8:00;05;2019;;20;13;3,7;360,98;116,856;-0,137;04:00;18;0,020;0,281;;0;0,025;0,144;360,98;143,649;-0,148;04:00;23;;0,329;;0;0,027;0,181;260,505;-0,285;0,610;0,325;339,96;60,116;0,000;0,004;0,004;;;0,017;0,004;320,621;-0,285;0,614;0,329;2,50;0,216;;;;;;;;1,7;24;0;0,147;0,5;24;0;0,043;0,30;24;0;0,026;0;0,216;;;
2;8:00;05;2019;;24;13;9,6;360,97;116,788;-0,068;;;0,020;0,020;;0;0,065;-0,048;360,96;143,501;-0,148;;;;0,000;;0;0,071;-0,148;260,289;-0,216;0,020;-0,196;339,96;60,116;0,000;0,004;0,004;;;0,043;0,004;320,405;-0,216;0,024;-0,192;2,50;0,216;877;;301,59;0,118;0,251;0,369;;1,7;24;0;0,147;0,5;24;0;0,043;0,30;24;0;0,026;0;0,216;;;
3;8:00;05;2019;;24;14;5,8;360,94;116,583;-0,205;02:00;39;0,020;0,307;;0;0,040;0,102;360,93;143,280;-0,221;10:45;9,5;;0,354;;0;0,043;0,133;259,863;-0,426;0,661;0,235;339,97;60,162;0,046;0,004;0,004;;;0,027;0,050;320,025;-0,380;0,665;0,285;2,60;0,225;912;;301,60;0,119;0,622;0,741;0,372;1,7;24;0;0,147;0,6;24;0;0,052;0,30;24;0;0,026;0;0,225;;;
4;8:00;05;2019;;25;15;4,5;360,90;116,309;-0,274;01:00;39;0,020;0,177;;0;0,031;-0,097;360,90;143,058;-0,222;06:15;9,5;;0,215;;0;0,033;-0,007;259,367;-0,496;0,392;-0,104;339,97;60,162;0,000;0,004;0,004;;;0,021;0,004;319,529;-0,496;0,396;-0,100;3,00;0,259;;;;;;;;1,7;24;0;0,147;1,0;24;0;0,086;0,30;24;0;0,026;0;0,259;;;
5;8:00;05;2019;;23;15;4,7;360,90;116,309;0,000;;;0,020;0,020;;0;0,032;0,020;360,90;143,058;0,000;;;;0,000;;0;0,034;0,000;259,367;0,000;0,020;0,020;339,97;60,162;0,000;0,004;0,004;;;0,022;0,004;319,529;0,000;0,024;0,024;3,00;0,259;;;;;;;;1,7;24;0;0,147;1,0;24;0;0,086;0,30;24;0;0,026;0;0,259;;;
6;8:00;05;2019;;26;14;5,3;360,90;116,309;0,000;;;0,020;0,020;;0;0,036;0,020;360,90;143,058;0,000;;;;0,000;;0;0,039;0,000;259,367;0,000;0,020;0,020;339,97;60,162;0,000;0,004;0,004;;;0,024;0,004;319,529;0,000;0,024;0,024;3,10;0,268;819;;301,59;0,118;0,166;0,284;#ÁVALOR!;1,8;24;0;0,156;1,0;24;0;0,086;0,30;24;0;0,026;0;0,268;;;
7;8:00;05;2019;;25;13;4,4;360,87;116,105;-0,204;02:30;20;0,020;0,200;;0;0,030;-0,004;360,87;142,837;-0,221;08:40;9,5;;0,298;;0;0,032;0,077;258,942;-0,425;0,498;0,073;339,98;60,208;0,046;0,004;0,004;;;0,020;0,050;319,150;-0,379;0,502;0,123;3,20;0,276;;;301,59;0,118;0,343;0,461;0,177;1,8;24;0;0,156;1,1;24;0;0,095;0,30;24;0;0,026;0;0,276;;;
8;8:00;05;2019;;27;13;5,7;360,84;115,900;-0,205;02:30;20;0,020;0,198;;0;0,039;-0,007;360,84;142,616;-0,221;03:00;23;;0,268;;0;0,042;0,047;258,516;-0,426;0,466;0,040;339,98;60,208;0,000;0,004;0,004;;;0,026;0,004;318,724;-0,426;0,470;0,044;3,10;0,268;772;;301,59;0,118;0,446;0,564;0,103;1,8;24;0;0,156;1,0;24;0;0,086;0,30;24;0;0,026;0;0,268;;;
9;8:00;05;2019;;23;16;4,6;360,81;115,696;-0,204;02:00;21;0,020;0,164;;0;0,031;-0,040;360,82;142,466;-0,150;02:00;18;;0,133;;0;0,035;-0,017;258,162;-0,354;0,297;-0,057;339,98;60,208;0,000;0,004;0,004;;;0,021;0,004;318,370;-0,354;0,301;-0,053;3,80;0,328;;;301,59;0,118;0,434;0,552;-0,012;1,8;24;0;0,156;1,7;24;0;0,147;0,30;24;0;0,026;0;0,328;;;
10;8:00;05;2019;;23;16;3,3;360,79;115,560;-0,136;01:30;25;0,020;0,130;;0;0,022;-0,006;360,82;142,466;0,000;;;;0,000;;0;0,025;0,000;258,026;-0,136;0,130;-0,006;339,96;60,116;-0,092;0,004;0,101;;;0,015;0,009;318,142;-0,228;0,231;0,003;3,70;0,320;878;;301,59;0,118;0,341;0,459;-0,093;1,8;24;0;0,156;1,6;24;0;0,138;0,30;24;0;0,026;0;0,320;;;
11;8:00;05;2019;;29;16;4,3;360,73;115,153;-0,407;04:00;22;0,020;0,336;;0;0,029;-0,071;360,78;142,167;-0,299;04:00;25;;0,355;;0;0,032;0,056;257,320;-0,706;0,691;-0,015;339,96;60,116;0,000;0,004;0,004;;;0,019;0,004;317,436;-0,706;0,695;-0,011;3,70;0,320;;;;;;;;1,8;24;0;0,156;1,6;24;0;0,138;0,30;24;0;0,026;0;0,320;;;
12;8:00;05;2019;;29;16;9,1;360,72;115,086;-0,067;;;0,020;0,020;;0;0,061;-0,047;360,77;142,093;-0,074;;;;0,000;;0;0,067;-0,074;257,179;-0,141;0,020;-0,121;339,95;60,071;-0,045;0,004;0,004;;;0,041;-0,041;317,250;-0,186;0,024;-0,162;3,70;0,320;;;;;;;;1,8;24;0;0,156;1,6;24;0;0,138;0,30;24;0;0,026;0;0,320;;;
13;8:00;05;2019;;25;17;11,4;360,72;115,086;0,000;;;0,020;0,020;;0;0,078;0,020;360,77;142,093;0,000;;;;0,000;;0;0,085;0,000;257,179;0,000;0,020;0,020;339,95;60,071;0,000;0,004;0,004;;;0,052;0,004;317,250;0,000;0,024;0,024;3,70;0,320;819;;301,59;0,118;0,053;0,171;#ÁVALOR!;1,8;24;0;0,156;1,6;24;0;0,138;0,30;24;0;0,026;0;0,320;;;
14;8:00;05;2019;;25;16;9,7;360,66;114,680;-0,406;04:00;22;0,020;0,412;;0;0,066;0,006;360,71;141,645;-0,448;04:00;24;;0,433;;0;0,072;-0,015;256,325;-0,854;0,845;-0,009;339,94;60,025;-0,046;0,004;0,004;;;0,045;-0,042;316,350;-0,900;0,849;-0,051;3,90;0,337;842;;301,57;0,116;0,443;0,559;0,388;1,8;24;0;0,156;1,8;24;0;0,156;0,30;24;0;0,026;0;0,337;;;
15;8:00;05;2019;;22;14;6,7;360,61;114,343;-0,337;02:00;;0,020;0,165;;0;0,045;-0,172;360,68;141,421;-0,224;02:00;21;;0,170;;0;0,050;-0,054;255,764;-0,561;0,335;-0,226;339,94;60,025;0,000;0,004;0,004;;;0,031;0,004;315,789;-0,561;0,339;-0,222;4,00;0,346;;;301,63;0,122;0,380;0,502;-0,057;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;
16;8:00;05;2019;;32;13;7,1;360,60;114,275;-0,068;;;0,020;0,020;;0;0,048;-0,048;360,67;141,347;-0,074;;;;0,000;;0;0,053;-0,074;255,622;-0,142;0,020;-0,122;339,94;60,025;0,000;0,004;0,004;;;0,033;0,004;315,647;-0,142;0,024;-0,118;4,00;0,346;819;;301,58;0,117;0,050;0,167;-0,335;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;
17;8:00;05;2019;;27;13;8,1;360,57;114,074;-0,201;02:30;16;0,020;0,171;;0;0,054;-0,030;360,64;141,124;-0,223;02:30;20;;0,193;;0;0,060;-0,030;255,198;-0,424;0,364;-0,060;339,93;59,979;-0,046;0,004;0,004;;;0,037;-0,042;315,177;-0,470;0,368;-0,102;4,00;0,346;;;301,58;0,117;0,077;0,194;0,027;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;
18;8:00;05;2019;;22;12;4,8;360,50;113,604;-0,470;05:00;20;0,020;0,385;;0;0,032;-0,085;360,60;140,827;-0,297;05:00;22;;0,398;;0;0,036;0,101;254,431;-0,767;0,783;0,016;339,92;59,933;-0,046;0,004;0,004;;;0,022;-0,042;314,364;-0,813;0,787;-0,026;4,00;0,346;;;;;;;;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;
19;8:00;05;2019;;22;13;6,5;360,49;113,537;-0,067;;;0,020;0,020;;0;0,044;-0,047;360,60;140,827;0,000;;;;0,000;;0;0,049;0,000;254,364;-0,067;0,020;-0,047;339,92;59,933;0,000;0,004;0,004;;;0,029;0,004;314,297;-0,067;0,024;-0,043;4,00;0,346;;;;;;;;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;
20;8:00;05;2019;;23;13;6,9;360,49;113,537;0,000;;;0,020;0,020;;0;0,046;0,020;360,60;140,827;0,000;;;;0,000;;0;0,052;0,000;254,364;0,000;0,020;0,020;339,92;59,933;0,000;0,004;0,004;;;0,031;0,004;314,297;0,000;0,024;0,024;4,00;0,346;784;;301,58;0,117;-0,170;-0,053;#ÁVALOR!;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;
21;8:00;05;2019;;25;13;5,9;360,44;113,202;-0,335;04:00;21;0,020;0,335;;0;0,040;0,000;360,56;140,530;-0,297;04:00;18;;0,273;;0;0,044;-0,024;253,732;-0,632;0,608;-0,024;339,92;59,933;0,000;0,004;0,004;;;0,027;0,004;313,665;-0,632;0,612;-0,020;4,10;0,354;;;301,59;0,118;0,035;0,153;0,206;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
22;8:00;05;2019;;26;15;6,5;360,39;112,868;-0,334;04:00;20;0,020;0,300;;0;0,043;-0,034;360,52;140,233;-0,297;04:00;20;;0,286;;0;0,048;-0,011;253,101;-0,631;0,586;-0,045;339,92;59,933;0,000;0,004;0,004;;;0,029;0,004;313,034;-0,631;0,590;-0,041;4,10;0,354;913;;301,59;0,118;0,212;0,330;0,177;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
23;8:00;05;2019;;26;16;8,3;360,35;112,601;-0,267;02:30;21;0,020;0,211;;0;0,055;-0,056;360,49;140,012;-0,221;02:30;22;;0,202;;0;0,061;-0,019;252,613;-0,488;0,413;-0,075;339,91;59,888;-0,045;0,004;0,004;;;0,037;-0,041;312,501;-0,533;0,417;-0,116;4,10;0,354;878;;301,60;0,119;0,298;0,417;0,087;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
24;8:00;05;2019;;28;16;7,7;360,32;112,402;-0,199;01:30;17;0,020;0,120;;0;0,051;-0,079;360,48;139,938;-0,074;01:30;18;;0,107;;0;0,057;0,033;252,340;-0,273;0,227;-0,046;339,91;59,888;0,000;0,004;0,004;;;0,035;0,004;312,228;-0,273;0,231;-0,042;4,10;0,354;878;;301,59;0,118;0,142;0,260;-0,157;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
25;8:00;05;2019;;28;17;7,5;360,29;112,202;-0,200;02:30;15;0,020;0,159;;0;0,050;-0,041;360,46;139,790;-0,148;02:30;16;;0,147;;0;0,055;-0,001;251,992;-0,348;0,306;-0,042;339,91;59,888;0,000;0,004;0,004;;;0,034;0,004;311,880;-0,348;0,310;-0,038;4,10;0,354;;;;;;;;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
26;8:00;05;2019;;28;17;8,0;360,29;112,202;0,000;;;0,020;0,020;;0;0,053;0,020;360,46;139,790;0,000;;;;0,000;;0;0,059;0,000;251,992;0,000;0,020;0,020;339,90;59,842;-0,046;0,004;0,004;;;0,037;-0,042;311,834;-0,046;0,024;-0,022;4,10;0,354;;;;;;;;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
27;8:00;05;2019;;27;15;7,7;360,28;112,136;-0,066;;;0,020;0,020;;0;0,051;-0,046;360,46;139,790;0,000;;;;0,000;;0;0,057;0,000;251,926;-0,066;0,020;-0,046;339,90;59,842;0,000;0,004;0,004;;;0,035;0,004;311,768;-0,066;0,024;-0,042;4,10;0,354;878;;301,59;0,118;-0,506;-0,388;#ÁVALOR!;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
28;8:00;05;2019;;31;16;6,5;360,21;111,672;-0,464;05:00;24;0,020;0,463;;0;0,043;-0,001;360,39;139,273;-0,517;05:00;25;;0,489;;0;0,048;-0,028;250,945;-0,981;0,952;-0,029;339,89;59,796;-0,046;0,004;0,004;;;0,030;-0,042;310,741;-1,027;0,956;-0,071;4,00;0,346;866;;301,56;0,115;0,146;0,261;0,649;1,8;24;0;0,156;1,9;24;0;0,164;0,30;24;0;0,026;0;0,346;;;
29;8:00;05;2019;;32;18;6,6;360,20;111,606;-0,066;;;0,020;0,020;;0;0,044;-0,046;360,39;139,273;0,000;;;;0,000;;0;0,048;0,000;250,879;-0,066;0,020;-0,046;339,89;59,796;0,000;0,004;0,004;;;0,030;0,004;310,675;-0,066;0,024;-0,042;4,20;0,363;878;;301,58;0,117;-0,215;-0,098;-0,359;1,8;24;0;0,156;2,1;24;0;0,181;0,30;24;0;0,026;0;0,363;;;
30;8:00;05;2019;;25;16;9,2;360,19;111,540;-0,066;;;0,020;0,020;1626;33;0,061;-0,046;360,39;139,273;0,000;;;;0,000;;0;0,067;0,000;250,813;-0,066;0,020;-0,046;339,88;59,751;-0,045;0,004;0,004;;;0,041;-0,041;310,564;-0,111;0,024;-0,087;4,40;0,380;878;;301,57;0,116;-0,580;-0,464;-0,366;1,8;24;0;0,156;2,3;24;0;0,199;0,30;24;0;0,026;0;0,380;;;
31;8:00;05;2019;;22;16;6,1;360,09;110,880;-0,660;03:30;40;0,020;0,512;;1;0,040;-0,148;360,38;139,200;-0,073;;;;0,000;;0;0,045;-0,073;250,080;-0,733;0,512;-0,221;339,67;58,797;-0,954;0,004;0,782;;;0,028;-0,172;308,877;-1,687;1,294;-0,393;4,40;0,380;1170;;301,85;0,148;0,460;0,608;1,072;1,8;24;0;0,156;2,3;24;0;0,199;0,30;24;0;0,026;0;0,380;;;
1;8:00;06;2019;;24;16;8,7;360,07;110,749;-0,131;;;0,020;0,020;;0;0,057;-0,111;360,37;139,126;-0,074;;;;0,000;;;0,064;-0,074;249,875;-0,205;0,020;-0,185;339,64;58,662;-0,135;0,004;0,134;;;0,039;-0,001;308,537;-0,340;0,154;-0,186;4,50;0,389;;;;;;;;1,8;24;0;0,156;2,4;24;0;0,207;0,30;24;0;0,026;0;0,389;;;
2;8:00;06;2019;;24;16;11,0;360,06;110,683;-0,066;;;0,020;0,020;;0;0,073;-0,046;360,36;139,052;-0,074;;;;0,000;;;0,081;-0,074;249,735;-0,140;0,020;-0,120;339,63;58,616;-0,046;0,004;0,004;;;0,051;-0,042;308,351;-0,186;0,024;-0,162;4,50;0,389;;;;;;;;1,8;24;0;0,156;2,4;24;0;0,207;0,30;24;0;0,026;0;0,389;;;
3;8:00;06;2019;;27;17;10,0;360,05;110,617;-0,066;;;0,020;0,020;;0;0,066;-0,046;360,35;138,979;-0,073;;;;0,000;;;0,073;-0,073;249,596;-0,139;0,020;-0,119;339,62;58,571;-0,045;0,004;0,004;;;0,045;-0,041;308,167;-0,184;0,024;-0,160;4,50;0,389;702;;301,57;0,116;-0,255;-0,139;#ÁVALOR!;1,8;24;0;0,156;2,4;24;0;0,207;0,30;24;0;0,026;0;0,389;;;
4;8:00;06;2019;;28;16;10,1;359,98;110,158;-0,459;04:30;24;0,020;0,413;;0;0,066;-0,046;360,30;138,611;-0,368;04:30;24;;0,397;;;0,074;0,029;248,769;-0,827;0,810;-0,017;339,61;58,526;-0,045;0,004;0,004;;;0,045;-0,041;307,295;-0,872;0,814;-0,058;4,70;0,406;749;;301,60;0,119;0,165;0,284;0,423;1,8;24;0;0,156;2,6;24;0;0,225;0,30;24;0;0,026;0;0,406;;;
5;8:00;06;2019;;30;16;7,3;359,94;109,896;-0,262;03:00;22;0,020;0,257;;0;0,048;-0,005;360,26;138,318;-0,293;03:00;21;;0,229;;;0,053;-0,064;248,214;-0,555;0,486;-0,069;339,60;58,481;-0,045;0,004;0,004;;;0,033;-0,041;306,695;-0,600;0,490;-0,110;5,10;0,441;797;;301,59;0,118;0,189;0,307;0,023;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
6;8:00;06;2019;;23;14;7,0;359,88;109,505;-0,391;04:00;20;0,020;0,312;;0;0,046;-0,079;360,22;138,024;-0,294;04:00;20;;0,299;;;0,051;0,005;247,529;-0,685;0,611;-0,074;339,58;58,391;-0,090;0,004;0,004;;;0,031;-0,086;305,920;-0,775;0,615;-0,160;5,30;0,458;842;;301,59;0,118;0,457;0,575;0,268;1,8;24;0;0,156;3,2;24;0;0,276;0,30;24;0;0,026;0;0,458;;;
7;8:00;06;2019;;26;14;7,3;359,82;109,114;-0,391;04:00;20;0,020;0,312;;0;0,048;-0,079;360,17;137,659;-0,365;04:00;20;;0,293;;;0,053;-0,072;246,773;-0,756;0,605;-0,151;339,57;58,346;-0,045;0,004;0,004;;;0,033;-0,041;305,119;-0,801;0,609;-0,192;4,90;0,423;866;;301,59;0,118;0,658;0,776;0,201;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
8;8:00;06;2019;;25;13;3,6;359,77;108,790;-0,324;03:00;24;0,020;0,280;;0;0,023;-0,044;360,13;137,366;-0,293;03:00;27;;0,292;;;0,026;-0,001;246,156;-0,617;0,572;-0,045;339,57;58,346;0,000;0,004;0,004;;;0,016;0,004;304,502;-0,617;0,576;-0,041;4,30;0,372;;;;;;;;1,8;24;0;0,156;2,2;24;0;0,190;0,30;24;0;0,026;0;0,372;;;
9;8:00;06;2019;;24;13;8,0;359,76;108,725;-0,065;;;0,020;0,020;;0;0,052;-0,045;360,13;137,366;0,000;;;;0,000;;;0,058;0,000;246,091;-0,065;0,020;-0,045;339,57;58,346;0,000;0,004;0,004;;;0,036;0,004;304,437;-0,065;0,024;-0,041;4,30;0,372;;;;;;;;1,8;24;0;0,156;2,2;24;0;0,190;0,30;24;0;0,026;0;0,372;;;
10;8:00;06;2019;;26;16;6,8;359,76;108,725;0,000;;;0,020;0,020;;0;0,044;0,020;360,13;137,366;0,000;;;;0,000;;;0,050;0,000;246,091;0,000;0,020;0,020;339,57;58,346;0,000;0,004;0,004;;;0,031;0,004;304,437;0,000;0,024;0,024;4,10;0,354;819;;301,58;0,117;0,074;0,191;#ÁVALOR!;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
11;8:00;06;2019;;26;16;8,4;359,67;108,143;-0,582;05:00;26;0,020;0,490;;0;0,054;-0,092;360,05;136,783;-0,583;05:00;29;;0,534;;;0,061;-0,049;244,926;-1,165;1,024;-0,141;339,56;58,301;-0,045;0,004;0,004;;;0,038;-0,041;303,227;-1,210;1,028;-0,182;4,10;0,354;;;301,59;0,118;0,688;0,806;0,615;1,8;24;0;0,156;2,0;24;0;0,173;0,30;24;0;0,026;0;0,354;;;
12;8:00;06;2019;;26;16;7,3;359,66;108,078;-0,065;;;0,020;0,020;1591;32;0,047;-0,045;360,05;136,783;0,000;;;;0,000;;;0,053;0,000;244,861;-0,065;0,020;-0,045;339,55;58,257;-0,044;0,004;0,004;;;0,032;-0,040;303,118;-0,109;0,024;-0,085;4,30;0,372;;;301,58;0,117;0,285;0,402;-0,404;1,8;24;0;0,156;2,2;24;0;0,190;0,30;24;0;0,026;0;0,372;;;
13;8:00;06;2019;;23;17;7,6;359,65;108,014;-0,064;;;0,020;0,020;;0;0,049;-0,044;360,04;136,711;-0,072;;;;0,000;;;0,055;-0,072;244,725;-0,136;0,020;-0,116;339,54;58,212;-0,045;0,004;0,004;;;0,034;-0,041;302,937;-0,181;0,024;-0,157;4,30;0,372;831;;301,58;0,117;0,047;0,164;-0,238;1,8;24;0;0,156;2,2;24;0;0,190;0,30;24;0;0,026;0;0,372;;;
14;8:00;06;2019;;24;17;6,0;359,59;107,627;-0,387;04:00;25;0,020;0,386;;0;0,039;-0,001;359,98;136,274;-0,437;04:00;28;;0,410;;;0,044;-0,027;243,901;-0,824;0,796;-0,028;339,53;58,167;-0,045;0,004;0,004;;;0,027;-0,041;302,068;-0,869;0,800;-0,069;4,30;0,372;854;;301,60;0,119;0,570;0,689;0,525;1,8;24;0;0,156;2,2;24;0;0,190;0,30;24;0;0,026;0;0,372;;;
15;8:00;06;2019;;23;13;6,3;359,54;107,306;-0,321;04:00;19;0,020;0,297;;0;0,040;-0,024;359,93;135,912;-0,362;04:00;21;;0,308;;;0,046;-0,054;243,218;-0,683;0,605;-0,078;339,53;58,167;0,000;0,004;0,004;;;0,028;0,004;301,385;-0,683;0,609;-0,074;4,00;0,346;;;;;;;;1,7;24;0;0,147;2,0;24;0;0,173;0,30;24;0;0,026;0;0,346;;;
16;8:00;06;2019;;29;14;6,9;359,53;107,242;-0,064;;;0,020;0,020;;0;0,044;-0,044;359,92;135,839;-0,073;;;;0,000;;;0,050;-0,073;243,081;-0,137;0,020;-0,117;339,52;58,122;-0,045;0,004;0,004;;;0,031;-0,041;301,203;-0,182;0,024;-0,158;4,60;0,397;;;;;;;;1,7;24;0;0,147;2,6;24;0;0,225;0,30;24;0;0,026;0;0,397;;;
17;8:00;06;2019;;25;15;7,4;359,52;107,178;-0,064;;;0,020;0,020;;0;0,047;-0,044;359,92;135,839;0,000;;;;0,000;;;0,053;0,000;243,017;-0,064;0,020;-0,044;339,52;58,122;0,000;0,004;0,004;;;0,033;0,004;301,139;-0,064;0,024;-0,040;4,60;0,397;842;;301,58;0,117;0,091;0,208;#ÁVALOR!;1,7;24;0;0,147;2,6;24;0;0,225;0,30;24;0;0,026;0;0,397;;;
18;8:00;06;2019;;28;16;6,9;359,47;106,857;-0,321;04:30;18;0,020;0,307;;0;0,044;-0,014;359,87;135,477;-0,362;04:30;20;;0,325;;;0,050;-0,037;242,334;-0,683;0,632;-0,051;339,51;58,077;-0,045;0,004;0,004;;;0,031;-0,041;300,411;-0,728;0,636;-0,092;4,20;0,363;877;;301,59;0,118;0,447;0,565;0,357;1,7;24;0;0,147;2,2;24;0;0,190;0,30;24;0;0,026;0;0,363;;;
19;8:00;06;2019;;29;17;6,7;359,43;106,602;-0,255;03:00;16;0,020;0,187;;0;0,043;-0,068;359,84;135,261;-0,216;03:00;19;;0,199;;;0,048;-0,017;241,863;-0,471;0,386;-0,085;339,50;58,032;-0,045;0,004;0,004;;;0,030;-0,041;299,895;-0,516;0,390;-0,126;4,20;0,363;877;;301,59;0,118;0,495;0,613;0,048;1,7;24;0;0,147;2,2;24;0;0,190;0,30;24;0;0,026;0;0,363;;;
20;8:00;06;2019;;28;17;7,6;359,42;106,538;-0,064;;;0,020;0,020;;0;0,049;-0,044;359,84;135,261;0,000;;;;0,000;;;0,055;0,000;241,799;-0,064;0,020;-0,044;339,50;58,032;0,000;0,004;0,004;;;0,034;0,004;299,831;-0,064;0,024;-0,040;4,70;0,406;;;301,59;0,118;0,082;0,200;-0,413;1,7;24;0;0,147;2,7;24;0;0,233;0,30;24;0;0,026;0;0,406;;;
21;8:00;06;2019;;27;17;6,5;359,35;106,092;-0,446;04:30;22;0,020;0,413;;0;0,041;-0,033;359,78;134,828;-0,433;04:30;25;;0,393;;;0,047;-0,040;240,920;-0,879;0,806;-0,073;339,49;57,987;-0,045;0,004;0,004;;;0,029;-0,041;298,907;-0,924;0,810;-0,114;4,70;0,406;878;;301,60;0,119;0,560;0,679;0,479;1,7;24;0;0,147;2,7;24;0;0,233;0,30;24;0;0,026;0;0,406;;;
22;8:00;06;2019;;29;17;5,5;359,29;105,711;-0,381;04:00;15;0,020;0,238;;0;0,035;-0,143;359,74;134,540;-0,288;04:00;18;;0,262;;;0,040;-0,026;240,251;-0,669;0,500;-0,169;339,49;57,987;0,000;0,004;0,004;;;0,024;0,004;298,238;-0,669;0,504;-0,165;4,50;0,389;;;;;;;;1,8;24;0;0,156;2,4;24;0;0,207;0,30;24;0;0,026;0;0,389;;;
