Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion
24;8:00;04;2017;;21;14;7,6;353,69;74,475;-0,149;02:00;10,5;0,020;0,094;;;0,038;-0,055;347,36;64,164;0,043;;;;0,000;;0;0,033;0,043;138,639;-0,106;0,094;-0,012;335,70;42,477;-0,113;0,004;0,123;;;0,029;0,010;181,116;-0,219;0,217;-0,002;2,35;0,203;;0;301,32;0,091;0,326;0,417;#ÁVALOR!;2,0;24;0;0,173;0,0;24;0;0,000;0,35;24;0;0,030;0;0,203;;;
25;8:00;04;2017;;21;13;6,4;353,68;74,426;-0,049;;;0,020;0,020;;0;0,031;-0,029;347,37;64,206;0,042;;;;0,000;;0;0,027;0,042;138,632;-0,007;0,020;0,013;335,66;42,327;-0,150;0,004;0,124;;;0,024;-0,026;180,959;-0,157;0,144;-0,013;2,45;0,212;;0;301,35;0,094;0,310;0,404;-0,013;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
26;8:00;04;2017;;22;12;5,1;353,65;74,278;-0,148;02:00;10,5;0,020;0,097;;0;0,025;-0,051;347,38;64,249;0,043;;;;0,000;;0;0,022;0,043;138,527;-0,105;0,097;-0,008;335,63;42,215;-0,112;0,004;0,124;;;0,019;0,012;180,742;-0,217;0,221;0,004;2,45;0,212;;0;301,83;0,146;0,364;0,510;0,106;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
27;8:00;04;2017;0,1;21;13;3,3;353,65;74,278;0,000;;;0,020;0,020;;0;0,016;0,020;347,39;64,291;0,042;;;;0,000;;0;0,014;0,042;138,569;0,042;0,020;0,062;335,60;42,103;-0,112;0,004;0,123;;;0,012;0,011;180,672;-0,070;0,143;0,073;2,45;0,212;1030;218;301,28;0,087;0,356;0,443;-0,067;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
28;8:00;04;2017;19,8;21;12;2,0;353,64;74,229;-0,049;02:00;10,5;0,020;0,094;3077;0;0,010;0,045;347,40;64,334;0,043;;;;0,000;;0;0,009;0,043;138,563;-0,006;0,094;0,088;335,57;41,991;-0,112;0,004;0,123;;;0,007;0,011;180,554;-0,118;0,217;0,099;2,45;0,212;;0;301,79;0,139;0,307;0,446;0,003;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
29;8:00;04;2017;12,5;13;11;0,5;353,65;74,278;0,049;;;0,020;0,020;;0;0,002;0,069;347,41;64,377;0,043;;;;0,000;;0;0,002;0,043;138,655;0,092;0,020;0,112;335,68;42,402;0,411;0,004;0,004;;;0,002;0,415;181,057;0,503;0,024;0,527;2,45;0,212;;0;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
30;8:00;04;2017;1;14;12;3,9;353,63;74,180;-0,098;02:00;11;0,020;0,093;;0;0,019;-0,005;347,42;64,419;0,042;;;;0,000;;0;0,016;0,042;138,599;-0,056;0,093;0,037;335,73;42,590;0,188;0,004;0,004;;;0,015;0,192;181,189;0,132;0,097;0,229;2,45;0,212;;0;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,35;24;0;0,030;0;0,212;;;
1;8:00;05;2017;0,2;14;12;2,0;353,62;74,131;-0,049;;;0,020;0,020;;0;0,010;-0,029;347,43;64,462;0,043;;;;0,000;;;0,009;0,043;138,593;-0,006;0,020;0,014;335,74;42,627;0,037;0,004;0,113;;;0,007;0,150;181,220;0,031;0,133;0,164;2,40;0,207;;0;;;;;;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;
2;8:00;05;2017;;22;11;7,3;353,61;74,081;-0,050;00:40;10,4;0,020;0,061;3077;188;0,037;0,011;347,44;64,505;0,043;;;;0,000;;0;0,031;0,043;138,586;-0,007;0,061;0,054;335,73;42,590;-0,037;0,004;0,076;;;0,027;0,039;181,176;-0,044;0,137;0,093;2,40;0,207;;0;301,21;0,080;0,421;0,501;#ÁVALOR!;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;
3;8:00;05;2017;;21;13;7,5;353,60;74,032;-0,049;;;0,020;0,020;;0;0,037;-0,029;347,45;64,548;0,043;;;;0,000;;0;0,032;0,043;138,580;-0,006;0,020;0,014;335,70;42,477;-0,113;0,004;0,124;;;0,028;0,011;181,057;-0,119;0,144;0,025;2,40;0,207;;0;301,39;0,098;0,420;0,518;0,017;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;
4;8:00;05;2017;;22;15;8,0;353,57;73,885;-0,147;02:00;10,4;0,020;0,095;3042;289;0,039;-0,052;347,46;64,590;0,042;;;;0,000;;0;0,034;0,042;138,475;-0,105;0,095;-0,010;335,67;42,365;-0,112;0,004;0,088;;;0,030;-0,024;180,840;-0,217;0,183;-0,034;2,40;0,207;983;204;301,59;0,118;0,384;0,502;-0,016;2,1;24;0;0,181;0,0;24;0;0,000;0,30;24;0;0,026;0;0,207;;;
5;8:00;05;2017;;23;14;5,0;353,56;73,836;-0,049;;;0,020;0,020;;0;0,025;-0,029;347,47;64,633;0,043;;;;0,000;;0;0,021;0,043;138,469;-0,006;0,020;0,014;335,65;42,290;-0,075;0,004;0,125;;;0,019;0,050;180,759;-0,081;0,145;0,064;2,50;0,216;;0;301,68;0,127;0,340;0,467;-0,035;2,2;24;0;0,190;0,0;24;0;0,000;0,30;24;0;0,026;0;0,216;;;
6;8:00;05;2017;;22;12;5,5;353,55;73,787;-0,049;;;0,020;0,020;;0;0,027;-0,029;347,47;64,633;0,000;;;;0,000;;0;0,024;0,000;138,420;-0,049;0,020;-0,029;335,66;42,327;0,037;0,004;0,004;;;0,020;0,041;180,747;-0,012;0,024;0,012;2,50;0,216;;0;;;;;;2,2;24;0;0,190;0,0;24;0;0,000;0,30;24;0;0,026;0;0,216;;;
7;8:00;05;2017;;24;12;5,1;353,51;73,591;-0,196;02:00;10,4;0,020;0,092;;0;0,025;-0,104;347,47;64,633;0,000;;;;0,000;;0;0,022;0,000;138,224;-0,196;0,092;-0,104;335,67;42,365;0,038;0,004;0,004;;;0,019;0,042;180,589;-0,158;0,096;-0,062;2,50;0,216;;0;;;;;;2,2;24;0;0,190;0,0;4;0;0,000;0,30;24;0;0,026;0;0,216;;;
8;8:00;05;2017;;24;13;8,2;353,50;73,542;-0,049;;;0,020;0,020;;0;0,040;-0,029;347,47;64,633;0,000;;;;0,000;;0;0,035;0,000;138,175;-0,049;0,020;-0,029;335,65;42,290;-0,075;0,004;0,124;;;0,031;0,049;180,465;-0,124;0,144;0,020;2,50;0,216;913;197;301,64;0,123;0,220;0,343;#ÁVALOR!;2,2;24;0;0,190;0,0;24;0;0,000;0,30;24;0;0,026;0;0,216;;;
9;8:00;05;2017;;25;17;11,1;353,46;73,346;-0,196;04:00;10,4;0,020;0,168;2984;501;0,054;-0,028;347,47;64,633;0,000;;;;0,000;;0;0,048;0,000;137,979;-0,196;0,168;-0,028;335,63;42,215;-0,075;0,004;0,084;;;0,042;0,009;180,194;-0,271;0,252;-0,019;3,10;0,268;995;267;301,62;0,121;0,231;0,352;0,009;2,2;24;0;0,190;0,6;24;0;0,052;0,30;24;0;0,026;0;0,268;;;
10;8:00;05;2017;;26;16;6,4;353,45;73,297;-0,049;01:30;10,4;0,020;0,080;3330;266;0,031;0,031;347,46;64,590;-0,043;01:15;10,5;;0,044;;0;0,028;0,001;137,887;-0,092;0,124;0,032;335,63;42,215;0,000;0,004;0,004;;;0,024;0,004;180,102;-0,092;0,128;0,036;3,40;0,294;;0;301,22;0,081;0,182;0,263;-0,089;2,2;24;0;0,190;0,9;24;0;0,078;0,30;24;0;0,026;0;0,294;;;
11;8:00;05;2017;3,0;21;14;3,0;353,45;73,297;0,000;;;0,020;0,020;;0;0,015;0,020;347,41;64,377;-0,213;07:30;10,5;;0,278;;0;0,013;0,065;137,674;-0,213;0,298;0,085;335,64;42,252;0,037;0,004;0,004;;;0,011;0,041;179,926;-0,176;0,302;0,126;3,40;0,294;;0;301,43;0,102;0,235;0,337;0,074;2,2;24;0;0,190;0,9;24;0;0,078;0,30;24;0;0,026;0;0,294;;;
12;8:00;05;2017;5,2;21;12;2,5;353,45;73,297;0,000;;;0,020;0,020;;0;0,012;0,020;347,36;64,164;-0,213;06:30;10,4;;0,247;;0;0,011;0,034;137,461;-0,213;0,267;0,054;335,64;42,252;0,000;0,004;0,004;;;0,009;0,004;179,713;-0,213;0,271;0,058;3,80;0,328;;0;301,52;0,111;0,245;0,356;0,019;2,2;24;0;0,190;1,3;24;0;0,112;0,30;24;0;0,026;0;0,328;;;
13;8:00;05;2017;4,5;21;12;3,0;353,44;73,248;-0,049;02:00;10,4;0,020;0,096;;0;0,015;0,047;347,33;64,036;-0,128;05:00;10,4;;0,190;;0;0,013;0,062;137,284;-0,177;0,286;0,109;335,64;42,252;0,000;0,004;0,004;;;0,011;0,004;179,536;-0,177;0,29;0,113;2,80;0,242;;0;;;;;;2,5;24;0;0,216;0,0;24;0;0,000;0,30;24;0;0,026;0;0,242;;;
14;8:00;05;2017;;22;12;3,5;353,42;73,151;-0,097;01:30;10,4;0,020;0,074;;0;0,017;-0,023;347,33;64,036;0,000;;;;0,000;;0;0,015;0,000;137,187;-0,097;0,074;-0,023;335,61;42,140;-0,112;0,004;0,123;;;0,013;0,011;179,327;-0,209;0,197;-0,012;2,80;0,242;;0;;;;;;2,5;24;0;0,216;0,0;24;0;0,000;0,30;24;0;0,026;0;0,242;;;
15;8:00;05;2017;;26;13;5,0;353,40;73,053;-0,098;01:30;10,4;0,020;0,074;;0;0,024;-0,024;347,32;63,993;-0,043;;;;0,000;;0;0,022;-0,043;137,046;-0,141;0,074;-0,067;335,58;42,029;-0,111;0,004;0,123;;;0,018;0,012;179,075;-0,252;0,197;-0,055;2,80;0,242;;0;;;;;;2,5;24;0;0,216;0,0;24;0;0,000;0,30;24;0;0,026;0;0,242;;;
16;8:00;05;2017;;24;19;6,8;353,38;72,956;-0,097;01:30;10,4;0,020;0,074;;0;0,033;-0,023;347,32;63,993;0,000;;;;0,000;;0;0,02856;0,000;136,949;-0,097;0,074;-0,023;335,55;41,917;-0,112;0,004;0,123;;;0,025;0,011;178,866;-0,209;0,197;-0,012;2,30;0,199;913;181;301,69;0,128;0,370;0,498;#ÁVALOR!;2,0;24;0;0,173;0,0;24;0;0,000;0,30;24;0;0,026;0;0,199;;;
17;8:00;05;2017;;25;21;9,2;353,36;72,858;-0,098;01:00;10,4;0,020;0,054;2995;162;0,045;-0,044;347,30;63,908;-0,085;05:00;10,4;;0,147;;0;0,0391;0,062;136,766;-0,183;0,201;0,018;335,55;41,917;0,000;0,004;0,004;;;0,034;0,004;178,683;-0,183;0,205;0,022;3,00;0,259;;0;301,24;0,083;0,266;0,349;-0,149;2,0;24;0;0,173;0,7;24;0;0,060;0,30;24;0;0,026;0;0,259;;;
18;8:00;05;2017;;25;15;7,5;353,34;72,761;-0,097;01:00;10,4;0,020;0,055;2913;160;0,036;-0,042;347,27;63,781;-0,127;05:00;10,4;;0,144;;0;0,032;0,017;136,542;-0,224;0,199;-0,025;335,55;41,917;0,000;0,004;0,004;;;0,028;0,004;178,459;-0,224;0,203;-0,021;3,50;0,302;;0;301,41;0,100;0,183;0,283;-0,066;2,0;24;0;0,173;1,2;24;0;0,104;0,30;24;0;0,026;0;0,302;;;
19;8:00;05;2017;;26;12;6,5;353,32;72,664;-0,097;02:00;10,4;0,020;0,091;;0;0,032;-0,006;347,18;63,401;-0,380;07:00;10,4;;0,329;;0;0,027;-0,051;136,065;-0,477;0,420;-0,057;335,55;41,917;0,000;0,004;0,004;;;0,024;0,004;177,982;-0,477;0,424;-0,053;4,30;0,372;;0;341,40;0,160;0,375;0,535;0,252;2,0;24;0;0,173;2,0;24;0;0,173;0,30;24;0;0,026;0;0,372;;;
20;8:00;05;2017;;23;13;5,8;353,31;72,615;-0,049;;;0,020;0,020;;0;0,028;-0,029;347,16;63,316;-0,085;02:30;10,4;;0,080;;0;0,025;-0,005;135,931;-0,134;0,100;-0,034;335,55;41,917;0,000;0,004;0,004;;;0,021;0,004;177,848;-0,134;0,104;-0,030;4,30;0,372;;0;;;;;;2,0;24;0;0,173;2,0;24;0;0,173;0,30;24;0;0,026;0;0,372;;;
21;8:00;05;2017;;23;15;10,2;353,25;72,324;-0,291;03:00;10,4;0,020;0,131;;0;0,049;-0,160;347,16;63,316;0,000;;;;0,000;;0;0,043;0,000;135,640;-0,291;0,131;-0,160;335,45;41,546;-0,371;0,004;0,282;;;0,038;-0,089;177,186;-0,662;0,413;-0,249;4,30;0,372;;0;;;;;;2,0;24;0;0,173;2,0;24;0;0,173;0,30;24;0;0,026;0;0,372;;;
22;8:00;05;2017;;24;18;7,6;353,22;72,178;-0,146;03:00;10,4;0,020;0,130;;0;0,037;-0,016;347,16;63,316;0,000;;;;0,000;;0;0,032;0,000;135,494;-0,146;0,130;-0,016;335,39;41,324;-0,222;0,004;0,281;;;0,028;0,059;176,818;-0,368;0,411;0,043;4,30;0,372;;0;301,60;0,119;0,403;0,522;0,522;2,0;24;0;0,173;2,0;24;0;0,173;0,30;24;0;0,026;0;0,372;;;
23;8:00;05;2017;;28;16;9,7;353,20;72,082;-0,096;02:00;10,4;0,020;0,093;;0;0,047;-0,003;347,08;62,979;-0,337;08:30;10,4;;0,316;;0;0,041;-0,021;135,061;-0,433;0,409;-0,024;335,38;41,287;-0,037;0,004;0,004;;;0,036;-0,033;176,348;-0,470;0,413;-0,057;4,30;0,372;;0;301,68;0,127;0,517;0,644;0,122;2,0;24;0;0,173;2,0;24;0;0,173;0,30;24;0;0,026;0;0,372;;;
24;8:00;05;2017;;28;16;6,5;353,18;71,985;-0,097;01:30;10,4;0,020;0,070;2714;190;0,032;-0,027;347,01;62,686;-0,293;07:00;10,4;;0,260;;0;0,027;-0,033;134,671;-0,390;0,330;-0,060;335,38;41,287;0,000;0,004;0,004;;;0,024;0,004;175,958;-0,390;0,334;-0,056;4,30;0,372;;0;301,40;0,099;0,565;0,664;0,020;2,0;24;0;0,173;2,0;24;0;0,173;0,30;24;0;0,026;0;0,372;;;
25;8:00;05;2017;;25;17;7,7;353,16;71,888;-0,097;01:30;10,4;0,020;0,073;2866;209;0,037;-0,024;346,95;62,435;-0,251;07:00;10,4;;0,260;;0;0,032;0,009;134,323;-0,348;0,333;-0,015;335,38;41,287;0,000;0,004;0,004;;;0,028;0,004;175,610;-0,348;0,337;-0,011;4,80;0,415;;0;301,54;0,113;0,490;0,603;-0,061;2,0;24;0;0,173;2,5;24;0;0,216;0,30;24;0;0,026;0;0,415;;;
26;8:00;05;2017;;29;17;7,5;353,14;71,792;-0,096;01:30;10,4;0,020;0,074;2831;209;0,036;-0,022;346,88;62,143;-0,292;09:00;10,4;;0,331;;0;0,031;0,039;133,935;-0,388;0,405;0,017;335,38;41,287;0,000;0,004;0,004;;;0,028;0,004;175,222;-0,388;0,409;0,021;4,80;0,415;889;369;301,62;0,121;0,453;0,574;-0,029;2,0;24;0;0,173;2,5;24;0;0,216;0,30;24;0;0,026;0;0,415;;;
27;8:00;05;2017;;30;18;7,0;353,12;71,695;-0,097;01:30;10,4;0,020;0,073;;0;0,034;-0,024;346,83;61,935;-0,208;07:00;10,4;;0,191;;0;0,029;-0,017;133,630;-0,305;0,264;-0,041;335,38;41,287;0,000;0,004;0,004;;;0,026;0,004;174,917;-0,305;0,268;-0,037;5,20;0,449;;0;;;;;;2,5;24;0;0,216;2,4;24;0;0,207;0,30;24;0;0,026;0;0,449;;;
28;8:00;05;2017;;26;17;5,5;353,10;71,599;-0,096;02:00;10,4;0,020;0,092;;0;0,026;-0,004;346,83;61,935;0,000;;;;0,000;;0;0,023;0,000;133,534;-0,096;0,092;-0,004;335,33;41,103;-0,184;0,004;0,162;;;0,020;-0,022;174,637;-0,280;0,254;-0,026;5,20;0,449;;0;;;;;#ÁVALOR!;2,5;24;0;0,216;2,4;24;0;0,207;0,30;24;0;0,026;0;0,449;;;
29;8:00;05;2017;;26;16;5,1;353,08;71,502;-0,097;02:00;10,4;0,020;0,091;2854;260;0,025;-0,006;346,83;61,935;0,000;;;;0,000;;0;0,021;0,000;133,437;-0,097;0,091;-0,006;335,27;40,883;-0,220;0,004;0,201;;;0,019;-0,019;174,320;-0,317;0,292;-0,025;5,20;0,449;878;394;301,71;0,130;0,072;0,202;#ÁVALOR!;2,5;24;0;0,216;2,4;24;0;0,207;0,30;24;0;0,026;0;0,449;;;
30;8:00;05;2017;;25;16;5,6;353,04;71,310;-0,192;02:00;10,4;0,020;0,158;2878;455;0,027;-0,034;346,78;61,728;-0,207;07:00;10,4;;0,260;;0;0,023;0,053;133,038;-0,399;0,418;0,019;335,27;40,883;0,000;0,004;0,004;;;0,021;0,004;173,921;-0,399;0,422;0,023;5,20;0,449;;0;301,57;0,116;0,108;0,224;0,022;2,5;24;0;0,216;2,4;24;0;0,207;0,30;24;0;0,026;0;0,449;;;
31;8:00;05;2017;;28;16;7,7;353,01;71,166;-0,144;03:00;10,4;0,020;0,133;2808;373;0,037;-0,011;346,78;61,728;0,000;;;;0,000;;0;0,03157;0,000;132,894;-0,144;0,133;-0,011;335,20;40,627;-0,256;0,004;0,240;;;0,028;-0,016;173,521;-0,400;0,373;-0,027;5,20;0,449;924;415;301,41;0,100;0,119;0,219;-0,005;2,5;24;0;0,216;2,4;24;0;0,207;0,30;24;0;0,026;0;0,449;;;
1;8:00;06;2017;;25;18;7,9;352,98;71,022;-0,144;03:00;10,4;0,020;0,130;2785;362;0,038;-0,014;346,77;61,687;-0,041;;;;0,000;;;0,032;-0,041;132,709;-0,185;0,130;-0,055;335,12;40,335;-0,292;0,004;0,240;;;0,029;-0,052;173,044;-0,477;0,370;-0,107;5,00;0,432;;0;;;;;;2,3;24;0;0,199;2,4;24;0;0,207;0,30;24;0;0,026;0;0,432;;;
2;8:00;06;2017;;27;19;9,5;352,96;70,926;-0,096;03:00;10,4;0,020;0,125;2808;351;0,046;0,029;346,74;61,562;-0,125;04:00;10,4;;0,140;;0;0,040;0,015;132,488;-0,221;0,265;0,044;335,04;40,045;-0,290;0,004;0,239;;;0,034;-0,051;172,533;-0,511;0,504;-0,007;5,00;0,432;;0;301,85;0,148;0,194;0,342;#ÁVALOR!;2,3;24;0;0,199;2,4;24;0;0,207;0,30;24;0;0,026;0;0,432;;;
3;8:00;06;2017;;29;18;8,0;352,94;70,830;-0,096;02:30;10,4;0,020;0,112;;0;0,038;0,016;346,68;61,315;-0,247;05:00;10,4;;0,196;;0;0,033;-0,051;132,145;-0,343;0,308;-0,035;334,96;39,756;-0,289;0,004;0,238;;;0,029;-0,051;171,901;-0,632;0,546;-0,086;5,00;0,432;;0;;;;;;2,3;24;0;0,199;2,4;24;0;0,207;0,30;24;0;0,026;0;0,432;;;
4;8:00;06;2017;;31;18;7,0;352,91;70,687;-0,143;03:00;10,4;0,020;0,130;;0;0,033;-0,013;346,68;61,315;0,000;;;;0,000;;0;0,029;0,000;132,002;-0,143;0,130;-0,013;334,89;39,504;-0,252;0,004;0,238;;;0,025;-0,014;171,506;-0,395;0,368;-0,027;5,00;0,432;;0;;;;;;2,3;24;0;0,199;2,4;24;0;0,207;0,30;24;0;0,026;0;0,432;;;
5;8:00;06;2017;;31;18;5,3;352,88;70,543;-0,144;03:00;10,4;0,020;0,130;;0;0,025;-0,014;346,67;61,273;-0,042;;;;0,000;;0;0,022;-0,042;131,816;-0,186;0,130;-0,056;334,82;39,253;-0,251;0,004;0,237;;;0,019;-0,014;171,069;-0,437;0,367;-0,070;5,00;0,432;878;379;301,60;0,119;0,437;0,556;#ÁVALOR!;2,3;24;0;0,199;2,4;24;0;0,207;0,30;24;0;0,026;0;0,432;;;
6;8:00;06;2017;;29;18;7,4;352,86;70,448;-0,095;02:30;10,4;0,020;0,112;;0;0,035;0,017;346,60;60,985;-0,288;09:00;10,4;;0,339;;0;0,030;0,051;131,433;-0,383;0,451;0,068;334,81;39,217;-0,036;0,004;0,004;;;0,027;-0,032;170,650;-0,419;0,455;0,036;5,10;0,441;;0;301,63;0,122;0,537;0,659;0,103;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
7;8:00;06;2017;;31;17;5,8;352,83;70,305;-0,143;02:30;10,4;0,020;0,111;2843;316;0,028;-0,032;346,53;60,698;-0,287;08:00;10,4;;0,302;;0;0,024;0,015;131,003;-0,430;0,413;-0,017;334,80;39,181;-0,036;0,004;0,004;;;0,021;-0,032;170,184;-0,466;0,417;-0,049;5,10;0,441;889;392;301,77;0,136;0,570;0,706;0,047;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
8;8:00;06;2017;;32;18;12,5;352,82;70,257;-0,048;;;0,020;0,020;;;0,060;-0,028;346,52;60,657;-0,041;;;;0,000;;0;0,051;-0,041;130,914;-0,089;0,020;-0,069;334,79;39,145;-0,036;0,004;0,004;;;0,045;-0,032;170,059;-0,125;0,024;-0,101;5,10;0,441;;0;301,73;0,132;0,180;0,312;-0,394;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
9;8:00;06;2017;;28;18;10,0;352,79;70,114;-0,143;02:30;10,4;0,020;0,111;;0;0,048;-0,032;346,43;60,289;-0,368;11:00;10,4;;0,366;;0;0,041;-0,002;130,403;-0,511;0,477;-0,034;334,78;39,110;-0,035;0,004;0,004;;;0,035;-0,031;169,513;-0,546;0,481;-0,065;4,90;0,423;;0;301,83;0,146;0,300;0,446;0,134;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
10;8:00;06;2017;;30;18;6,0;352,75;69,924;-0,190;02:30;10,4;0,020;0,111;;0;0,028;-0,079;346,37;60,044;-0,245;05:00;10,4;;0,192;;0;0,024;-0,053;129,968;-0,435;0,303;-0,132;334,78;39,110;0,000;0,004;0,004;;;0,022;0,004;169,078;-0,435;0,307;-0,128;4,90;0,423;;0;;;;;;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
11;8:00;06;2017;;30;18;11,3;352,72;69,781;-0,143;03:00;10,4;0,020;0,130;;0;0,054;-0,013;346,35;59,963;-0,081;;;;0,000;;0;0,046;-0,081;129,744;-0,224;0,130;-0,094;334,70;38,824;-0,286;0,004;0,236;;;0,040;-0,050;168,568;-0,510;0,366;-0,144;4,90;0,423;;0;;;;;;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
12;8:00;06;2017;;29;19;7,1;352,68;69,591;-0,190;03:00;10,4;0,020;0,130;;0;0,034;-0,060;346,35;59,963;0,000;;;;0,000;;0;0,029;0,000;129,554;-0,190;0,130;-0,060;334,64;38,611;-0,213;0,004;0,197;;;0,025;-0,016;168,165;-0,403;0,327;-0,076;4,90;0,423;878;372;301,60;0,119;0,289;0,408;#ÁVALOR!;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
13;8:00;06;2017;;29;22;11,5;352,65;69,449;-0,142;02:30;10,4;0,020;0,112;2808;314;0,054;-0,030;346,26;59,597;-0,366;12:00;10,4;;0,439;;0;0,047;0,073;129,046;-0,508;0,551;0,043;334,63;38,576;-0,035;0,004;0,004;;;0,040;-0,031;167,622;-0,543;0,555;0,012;4,90;0,423;;0;301,52;0,111;0,427;0,538;0,130;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
14;8:00;06;2017;;31;21;6,1;352,62;69,307;-0,142;02:30;10,4;0,020;0,112;2808;314;0,029;-0,030;346,18;59,273;-0,324;08:30;10,4;;0,315;;0;0,025;-0,009;128,580;-0,466;0,427;-0,039;334,63;38,576;0,000;0,004;0,004;;;0,021;0,004;167,156;-0,466;0,431;-0,035;4,90;0,423;878;372;301,37;0,096;0,415;0,511;-0,027;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
15;8:00;06;2017;;32;20;10,5;352,58;69,118;-0,189;02:30;10,4;0,020;0,112;;0;0,050;-0,077;346,11;58,990;-0,283;08:30;10,4;;0,315;;0;0,042;0,032;128,108;-0,472;0,427;-0,045;334,62;38,541;-0,035;0,004;0,004;;;0,037;-0,031;166,649;-0,507;0,431;-0,076;4,90;0,423;;0;301,25;0,084;0,438;0,522;0,011;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
16;8:00;06;2017;;35;22;11,0;352,55;68,977;-0,141;02:30;10,4;0,020;0,110;2796;308;0,052;-0,031;346,06;58,789;-0,201;06:30;10,4;;0,233;;0;0,044;0,032;127,766;-0,342;0,343;0,001;334,61;38,505;-0,036;0,004;0,004;;;0,040;-0,032;166,271;-0,378;0,347;-0,031;4,90;0,423;901;381;301,53;0,112;0,234;0,346;-0,176;1,8;24;0;0,156;2,8;24;0;0,242;0,30;24;0;0,026;0;0,423;;;
17;8:00;06;2017;;35;22;11,0;352,52;68,835;-0,142;02:30;10,4;0,020;0,111;;0;0,052;-0,031;345,97;58,428;-0,361;05:30;10,4;;0,212;;0;0,044;-0,149;127,263;-0,503;0,323;-0,180;334,60;38,470;-0,035;0,004;0,004;;;0,039;-0,031;165,733;-0,538;0,327;-0,211;5,00;0,432;;0;;;;;;1,8;24;0;0,156;2,9;24;0;0,251;0,30;24;0;0,026;0;0,432;;;
18;8:00;06;2017;;35;25;10,0;352,48;68,647;-0,188;03:00;10,4;0,020;0,130;;0;0,047;-0,058;345,97;58,428;0,000;;;;0,000;;0;0,040;0,000;127,075;-0,188;0,130;-0,058;334,52;38,187;-0,283;0,004;0,235;;;0,035;-0,048;165,262;-0,471;0,365;-0,106;5,10;0,441;;0;;;;;;1,8;24;0;0,156;3,0;24;0;0,259;0,30;24;0;0,026;0;0,441;;;
